AZN.L,BATS.L,BHP.L,BP.L,DGE.L,GSK.L,HSBA.L,RIO.L,SHEL.L,ULVR.L
4118.4521484375,3825.81005859375,734.2665405273438,343.66558837890625,1821.6363525390625,1383.1170654296875,446.7464294433594,1878.16064453125,1581.9547119140625,3016.35986328125
4062.103515625,3806.430419921875,728.2015991210938,341.5265197753906,1824.130126953125,1386.6251220703125,447.7417297363281,1881.1441650390625,1556.0693359375,3024.833740234375
4131.91552734375,3839.724609375,790.4428100585938,354.859130859375,1854.557373046875,1394.64306640625,443.8102111816406,2039.77099609375,1609.8302001953125,3072.68896484375
4119.44873046875,3819.349609375,742.6185913085938,343.61590576171875,1860.04443359375,1381.11279296875,439.23175048828125,1977.115966796875,1569.0118408203125,3056.737060546875
4075.566650390625,3810.40576171875,680.3772583007812,333.3179626464844,1864.034912109375,1363.572998046875,431.7669372558594,1863.739990234375,1538.149169921875,3028.822265625
4187.76611328125,3853.637939453125,685.9453735351562,336.75048828125,1873.2398681640625,1410.177978515625,446.6966247558594,1797.3214111328125,1580.9588623046875,3094.622802734375
4193.251953125,3890.90771484375,711.9951171875,347.7947998046875,1860.76806640625,1413.6859130859375,465.15966796875,1851.0469970703125,1634.2216796875,3087.643798828125
4096.01171875,3901.3427734375,723.8268432617188,349.6853332519531,1854.78173828125,1402.6612548828125,457.495849609375,1894.3260498046875,1640.1953125,3082.658447265625
4082.050048828125,3975.383544921875,736.1559448242188,348.8892517089844,1876.7320556640625,1418.196533203125,458.7896728515625,1930.14306640625,1638.2042236328125,3138.98828125
4062.103515625,3944.078857421875,773.93798828125,351.1280822753906,1858.274169921875,1399.153076171875,469.3897705078125,1997.2999267578125,1649.65283203125,3064.215087890625
3989.298828125,3933.642822265625,790.7410888671875,360.18231201171875,1848.79541015625,1373.0946044921875,448.529296875,2001.777099609375,1657.6173095703125,3048.263427734375
4010.24169921875,4019.610595703125,862.8255004882812,366.0526123046875,1869.7476806640625,1373.0946044921875,451.5660095214844,2119.177490234375,1670.06201171875,3099.607666015625
4005.754638671875,3983.832275390625,892.6533813476562,363.7144775390625,1854.78173828125,1378.1055908203125,448.3799743652344,2225.633544921875,1666.577392578125,3077.67431640625
4043.65234375,3987.807373046875,816.6914672851562,352.4214782714844,1862.2645263671875,1403.1622314453125,446.8367919921875,2015.705810546875,1651.6441650390625,3100.60546875
4065.094970703125,4020.107177734375,826.4353637695312,354.21246337890625,1878.228515625,1406.1688232421875,448.28045654296875,2020.18310546875,1682.0091552734375,3110.076416015625
4007.7490234375,3959.97998046875,785.4769897460938,341.4766540527344,1846.3011474609375,1389.1309814453125,443.55120849609375,1947.0565185546875,1631.2344970703125,3072.191650390625
4032.68212890625,4051.4140625,811.2319946289062,346.6505126953125,1868.7498779296875,1401.1580810546875,449.3757019042969,1989.837890625,1661.59912109375,3086.646728515625
4041.1591796875,4075.76220703125,811.6297607421875,343.7154846191406,1884.714111328125,1413.1851806640625,450.57037353515625,1991.330322265625,1659.11083984375,3101.102294921875
4011.23974609375,4102.59716796875,758.5289306640625,340.2828063964844,1891.6978759765625,1419.198486328125,450.96868896484375,1911.73681640625,1650.150634765625,3134.004150390625
3994.28564453125,4091.663330078125,759.12548828125,348.342041015625,1900.6773681640625,1415.1893310546875,455.2000732421875,1919.6961669921875,1695.9466552734375,3115.0595703125
3935.94189453125,4018.146728515625,817.3973388671875,357.79443359375,1875.734130859375,1402.6612548828125,447.23504638671875,2023.665283203125,1722.3292236328125,3100.60546875
3879.592529296875,3953.530029296875,826.0486450195312,355.2073974609375,1864.2606201171875,1388.12841796875,446.8367919921875,2004.7618408203125,1689.97314453125,3089.138916015625
3891.061767578125,3952.53662109375,814.9113159179688,354.4114685058594,1863.26220703125,1387.62744140625,447.0359802246094,2003.7667236328125,1689.97314453125,3090.635009765625
3904.52587890625,3959.495361328125,812.1270751953125,358.9385986328125,1871.7431640625,1400.1556396484375,445.9406433105469,1982.87353515625,1694.4534912109375,3093.127685546875
3941.4267578125,4020.13525390625,791.0457153320312,354.3118896484375,1885.71142578125,1399.6544189453125,446.13983154296875,1958.995361328125,1688.47998046875,3155.4384765625
3896.546630859375,3971.921142578125,774.04150390625,351.5757751464844,1864.7589111328125,1392.63818359375,436.3827209472656,1927.656005859375,1669.56396484375,3131.5107421875
3904.02685546875,3971.921142578125,745.8004760742188,344.0635986328125,1871.7431640625,1395.1441650390625,430.6080017089844,1853.5341796875,1642.683837890625,3154.939453125
3905.024658203125,4050.951904296875,789.1563720703125,353.7645568847656,1891.6978759765625,1415.1893310546875,435.1381530761719,1962.975341796875,1698.933349609375,3180.362548828125
3892.06005859375,4065.86376953125,778.4168090820312,348.3918151855469,1877.23046875,1415.1893310546875,432.001953125,1945.5643310546875,1676.533203125,3142.975341796875
3921.978759765625,4059.402099609375,768.0751342773438,342.0737609863281,1882.2196044921875,1417.69482421875,430.11029052734375,1933.127685546875,1660.604248046875,3155.4384765625
3960.375732421875,4073.816650390625,765.3901977539062,342.96917724609375,1888.20556640625,1430.7247314453125,428.8160095214844,1965.4625244140625,1670.06201171875,3168.39892578125
3940.42919921875,4093.69921875,730.3872680664062,335.7555847167969,1875.734130859375,1422.204833984375,415.67376708984375,1917.706298828125,1636.710693359375,3179.366943359375
4116.45703125,4100.16015625,728.5972290039062,337.8450012207031,1901.1761474609375,1464.801025390625,418.0632019042969,1924.6708984375,1655.6258544921875,3232.20556640625
4156.3505859375,4124.01904296875,723.4263916015625,337.5962829589844,1905.666015625,1477.8302001953125,414.3295593261719,1907.75732421875,1659.11083984375,3231.208740234375
4135.40673828125,4165.27392578125,756.2415771484375,348.5908508300781,1907.6614990234375,1474.823974609375,416.1715393066406,1977.401611328125,1725.31591796875,3228.715576171875
4054.12451171875,4168.75390625,773.842529296875,350.0832214355469,1893.1944580078125,1468.810302734375,416.4205017089844,2020.18310546875,1724.3203125,3225.724853515625
4046.146240234375,4142.90771484375,804.072265625,355.1576232910156,1899.6795654296875,1482.3404541015625,418.2623291015625,2075.8984375,1751.2003173828125,3229.7138671875
4088.531982421875,4161.7939453125,877.8568115234375,363.6149597167969,1917.1397705078125,1492.3631591796875,446.13983154296875,2233.593017578125,1793.0140380859375,3253.64111328125
4129.919921875,4185.15576171875,893.4689331054688,356.7496643066406,1924.6226806640625,1505.392578125,449.0271301269531,2231.10595703125,1809.441162109375,3274.576904296875
4135.40673828125,4207.02685546875,894.96044921875,354.1627197265625,1928.613525390625,1509.4017333984375,448.529296875,2219.166748046875,1805.956787109375,3269.592529296875
4156.84765625,4255.23974609375,911.2686157226562,354.01336669921875,1919.1356201171875,1513.4111328125,446.3389892578125,2256.9736328125,1796.0008544921875,3269.0947265625
4148.8701171875,4255.7373046875,959.0994873046875,361.1275329589844,1942.0833740234375,1504.39013671875,452.0637512207031,2321.146240234375,1792.516357421875,3320.936767578125
4129.919921875,4239.333984375,991.4175415039062,361.82403564453125,1943.579833984375,1498.878173828125,463.3642272949219,2411.18603515625,1804.9613037109375,3319.9404296875
4146.87548828125,4150.36279296875,982.2688598632812,366.74920654296875,1914.1466064453125,1506.896240234375,469.83575439453125,2392.2822265625,1824.37451171875,3259.124267578125
4105.48681640625,4108.60986328125,982.070068359375,366.4507141113281,1888.20556640625,1488.3538818359375,464.4594421386719,2322.638427734375,1805.956787109375,3181.359619140625
4073.073974609375,4137.935546875,925.0909423828125,358.54058837890625,1887.2080078125,1477.8302001953125,457.5397644042969,2226.13134765625,1752.1961669921875,3177.371826171875
3988.30078125,4120.0419921875,921.6105346679688,374.0124816894531,1876.2327880859375,1461.79443359375,467.3467102050781,2209.2177734375,1758.16943359375,3137.990966796875
3985.807861328125,4137.43701171875,921.0137329101562,380.5296936035156,1868.7498779296875,1491.8624267578125,464.558837890625,2222.648681640625,1801.9742431640625,3121.541259765625
3948.906494140625,4161.29638671875,940.4046020507812,380.38031005859375,1872.2420654296875,1492.3631591796875,465.3055725097656,2317.663818359375,1804.4632568359375,3097.8662109375
3917.4912109375,4145.39208984375,927.875244140625,371.873291015625,1841.811279296875,1462.2955322265625,450.5205993652344,2288.811279296875,1771.6092529296875,3045.521484375
3901.03515625,4131.47509765625,870.3988037109375,366.55010986328125,1856.2784423828125,1474.823974609375,443.10321044921875,2143.55322265625,1747.2183837890625,3074.435791015625
3822.2470703125,4117.060546875,820.1818237304688,360.7294616699219,1850.79052734375,1454.2772216796875,434.7400207519531,2091.320068359375,1702.916259765625,3073.9365234375
3799.30810546875,4166.267578125,826.4464721679688,356.6185302734375,1868.7498779296875,1452.7742919921875,434.6402893066406,2103.75634765625,1718.8447265625,3086.400146484375
3788.33740234375,4174.22021484375,839.9701538085938,359.0568542480469,1867.7523193359375,1443.2529296875,429.8613586425781,2122.65966796875,1734.7738037109375,3098.364990234375
3933.947021484375,4188.6357421875,788.8580322265625,349.8017272949219,1889.7020263671875,1468.3092041015625,427.96966552734375,1954.518310546875,1695.448974609375,3145.22705078125
3917.4912109375,4216.46826171875,810.4364624023438,355.822509765625,1885.21240234375,1478.331787109375,431.1059265136719,1990.8330078125,1711.8756103515625,3147.71923828125
3921.978759765625,4219.94873046875,832.014892578125,359.4549255371094,1881.221435546875,1478.331787109375,429.263916015625,2021.177734375,1726.8092041015625,3141.239013671875
3869.619140625,4185.65283203125,802.7796020507812,358.36016845703125,1874.7362060546875,1444.4862060546875,421.69720458984375,1961.9803466796875,1716.3563232421875,3129.772705078125
3929.458740234375,4199.5712890625,818.1929931640625,360.7485656738281,1889.7020263671875,1456.5145263671875,428.1189880371094,1981.878662109375,1718.3468017578125,3156.19482421875
3904.52587890625,4210.00830078125,835.2965087890625,364.2317199707031,1884.714111328125,1453.508056640625,426.9242248535156,2001.777099609375,1737.2626953125,3153.70166015625
3919.984375,4164.28076171875,856.5767211914062,364.5301818847656,1851.7884521484375,1447.492919921875,432.698974609375,2023.665283203125,1744.2314453125,3097.36865234375
3890.064697265625,4140.91845703125,838.6775512695312,362.8384704589844,1839.31689453125,1440.9775390625,433.594970703125,1983.37109375,1725.31591796875,3080.917236328125
3801.801025390625,4061.887451171875,810.13818359375,354.2799987792969,1813.875,1410.9049072265625,424.75775146484375,1929.6456298828125,1641.0048828125,3032.558837890625
3884.080322265625,4122.52783203125,813.3203735351562,359.7534484863281,1833.8292236328125,1439.47412109375,427.4462890625,1942.579345703125,1672.8692626953125,3071.943603515625
3890.064697265625,4091.710205078125,806.8567504882812,355.7727355957031,1831.3349609375,1441.4783935546875,425.4547424316406,1934.12255859375,1651.9586181640625,3061.47412109375
3947.909423828125,4145.89013671875,812.1270751953125,356.07135009765625,1853.7840576171875,1447.994384765625,432.4253234863281,1953.0260009765625,1647.9754638671875,3104.346923828125
4003.759765625,4157.32080078125,832.51220703125,364.2317199707031,1858.7725830078125,1457.517333984375,444.5242919921875,1972.427001953125,1677.847900390625,3097.8662109375
4000.7685546875,4160.30224609375,847.0305786132812,362.68927001953125,1862.7637939453125,1460.524658203125,444.07623291015625,1958.995361328125,1675.3587646484375,3118.3056640625
4011.738037109375,4180.681640625,835.5949096679688,360.20123291015625,1878.7274169921875,1456.01416015625,446.5656433105469,1954.02099609375,1667.89013671875,3143.232421875
4017.22314453125,4173.2265625,818.3917236328125,355.52398681640625,1866.2557373046875,1448.4957275390625,443.1799621582031,1932.630126953125,1650.46484375,3136.752197265625
4004.7568359375,4142.40966796875,802.5806884765625,351.8915710449219,1859.7703857421875,1451.0013427734375,442.9808044433594,1858.5087890625,1658.9285888671875,3168.15966796875
4031.185791015625,4118.05322265625,801.0891723632812,351.3940734863281,1847.2989501953125,1447.994384765625,444.2752685546875,1856.0216064453125,1653.94970703125,3154.698974609375
4028.19384765625,4181.1787109375,828.932373046875,356.8176574707031,1857.2760009765625,1462.5294189453125,442.9309997558594,1885.371337890625,1668.8861083984375,3189.595458984375
4056.61767578125,4246.2919921875,880.8400268554688,366.6200866699219,1872.2420654296875,1474.0570068359375,446.46600341796875,2005.2591552734375,1693.7802734375,3219.009033203125
4043.15380859375,4254.244140625,874.97314453125,371.4466857910156,1873.738525390625,1465.536865234375,444.7732238769531,2003.7667236328125,1748.5467529296875,3223.994873046875
4021.71142578125,4251.26220703125,895.955078125,374.73077392578125,1868.2509765625,1453.508056640625,444.82305908203125,2029.6348876953125,1792.3602294921875,3223.4970703125
3942.424072265625,4247.28662109375,855.2838745117188,372.34234619140625,1844.804443359375,1443.984375,441.6861877441406,1957.5030517578125,1776.925537109375,3202.5576171875
3841.69384765625,4193.60546875,822.6675415039062,368.9587707519531,1806.890625,1416.9193115234375,431.92742919921875,1932.1324462890625,1772.445068359375,3155.197265625
3814.766357421875,4123.02392578125,818.7894897460938,367.11761474609375,1771.969970703125,1419.4251708984375,429.0894775390625,1941.58447265625,1764.478515625,3106.84033203125
3763.90283203125,4047.96923828125,785.2781982421875,356.4694519042969,1744.0335693359375,1396.8712158203125,423.612548828125,1885.868896484375,1714.6904296875,3059.47998046875
3801.801025390625,4075.805908203125,817.3973388671875,357.76300048828125,1764.9862060546875,1401.883056640625,423.96099853515625,1959.4930419921875,1707.7208251953125,3077.42724609375
3800.80419921875,4121.037109375,802.481201171875,363.08734130859375,1779.4530029296875,1402.3841552734375,424.7079162597656,1945.0667724609375,1720.1673583984375,3096.8701171875
3782.851806640625,4092.20654296875,826.14794921875,371.3471374511719,1765.9837646484375,1390.8564453125,429.3882141113281,1995.31005859375,1758.504150390625,3059.978271484375
3837.70556640625,4210.00830078125,847.5277709960938,377.1192321777344,1807.8883056640625,1420.427734375,435.5123291015625,2030.1322021484375,1786.3853759765625,3107.33837890625
3862.13916015625,4222.43359375,842.9534912109375,380.45294189453125,1818.863525390625,1419.9268798828125,437.9519348144531,2021.177734375,1800.8240966796875,3145.72509765625
3876.600341796875,4229.39404296875,849.019287109375,381.54766845703125,1838.3189697265625,1422.9342041015625,442.13427734375,2056.994873046875,1802.8153076171875,3149.714599609375
3888.069580078125,4250.26806640625,865.6256713867188,385.08050537109375,1828.8408203125,1432.45654296875,452.54046630859375,2079.38037109375,1844.139404296875,3177.1328125
4020.713623046875,4359.1220703125,851.5052490234375,391.7480773925781,1873.738525390625,1485.5850830078125,446.0677490234375,2066.94482421875,1864.0540771484375,3255.901123046875
4114.9619140625,4428.708984375,837.1859130859375,393.0417785644531,1909.6571044921875,1491.5994873046875,436.1595458984375,2074.904052734375,1898.90576171875,3300.768310546875
4262.06640625,4528.6181640625,874.1773681640625,402.4958801269531,1930.6090087890625,1517.6622314453125,441.736083984375,2121.665283203125,1912.84619140625,3357.102294921875
4368.78076171875,4666.30029296875,905.3023071289062,422.7475891113281,1990.9720458984375,1563.2723388671875,450.84765625,2205.23828125,1991.5108642578125,3439.359619140625
4455.04931640625,4814.4208984375,937.5208740234375,436.03314208984375,2081.76513671875,1608.3814697265625,463.9423522949219,2282.344482421875,2038.809326171875,3568.4794921875
4490.45361328125,4850.20654296875,934.7365112304688,443.2480773925781,2102.21875,1603.870361328125,467.8758239746094,2333.085205078125,2067.18798828125,3609.3583984375
4462.02978515625,4875.55712890625,946.868408203125,444.64129638671875,2096.232421875,1604.8731689453125,461.80126953125,2344.029052734375,2042.295166015625,3585.927978515625
4542.31494140625,5005.28662109375,930.162353515625,451.35870361328125,2134.645263671875,1648.9796142578125,462.7971496582031,2314.67919921875,2094.572021484375,3667.68701171875
4540.31982421875,4871.08349609375,927.1791381835938,447.228759765625,2139.135009765625,1655.99609375,459.8595886230469,2318.1611328125,2073.162841796875,3616.338134765625
4581.21044921875,4918.3037109375,936.824951171875,451.10992431640625,2156.0966796875,1662.0107421875,462.4985046386719,2328.110595703125,2088.099609375,3649.2412109375
4561.76416015625,4869.09521484375,956.0167846679688,454.79205322265625,2138.635986328125,1656.497802734375,468.8216552734375,2355.968505859375,2093.07861328125,3640.765625
4543.8115234375,4890.46875,986.8431396484375,456.7823486328125,2156.594970703125,1666.5216064453125,476.8380126953125,2432.5771484375,2092.081787109375,3645.252685546875
4464.0244140625,4810.94091796875,997.8809204101562,459.5688171386719,2129.156982421875,1642.964599609375,474.697021484375,2473.8662109375,2098.5546875,3575.458740234375
4486.962890625,4786.08642578125,992.1134033203125,453.4984130859375,2118.681396484375,1649.9815673828125,473.00408935546875,2447.998046875,2079.13720703125,3591.412353515625
4457.54296875,4752.287109375,997.8809204101562,452.4534606933594,2091.742919921875,1632.4395751953125,474.697021484375,2477.845458984375,2074.656982421875,3545.54638671875
4489.95556640625,4806.46630859375,990.9202270507812,454.9412841796875,2093.239013671875,1653.99169921875,477.2861022949219,2456.952392578125,2076.647705078125,3573.463623046875
4514.888671875,4748.31201171875,971.33056640625,447.1291809082031,2101.220947265625,1655.99609375,482.7629699707031,2449.98779296875,2062.707275390625,3566.983642578125
4521.37158203125,4760.73876953125,943.18896484375,450.61224365234375,2091.742919921875,1658.502197265625,485.0532531738281,2364.922119140625,2086.606201171875,3559.00732421875
4566.74951171875,4771.673828125,921.2127075195312,449.0201110839844,2105.211669921875,1671.0321044921875,493.0693359375,2327.1162109375,2075.65185546875,3564.490234375
4511.39794921875,4743.83740234375,933.9411010742188,448.62200927734375,2102.7177734375,1641.9627685546875,490.43060302734375,2364.922119140625,2073.660888671875,3523.611572265625
4600.158203125,4785.0947265625,919.6217651367188,449.9158020019531,2133.64794921875,1663.5142822265625,491.52593994140625,2350.99365234375,2083.119873046875,3548.039794921875
4641.0498046875,4774.65576171875,915.9423828125,438.2225036621094,2128.16064453125,1661.00830078125,487.7419128417969,2338.556640625,2029.8472900390625,3519.623046875
4626.09033203125,4753.78125,945.6749877929688,432.50018310546875,2155.098388671875,1671.0321044921875,491.92431640625,2410.68896484375,2050.26025390625,3545.54638671875
4677.45263671875,4718.48876953125,958.9005737304688,431.9530029296875,2133.14892578125,1700.6038818359375,495.6087341308594,2444.01904296875,2034.82666015625,3514.6376953125
5013.55029296875,4754.27685546875,955.6190795898438,424.5887145996094,2187.026123046875,1703.611328125,488.8373718261719,2447.998046875,1976.0765380859375,3516.134521484375
5034.49462890625,4796.0302734375,939.4102783203125,424.7877197265625,2156.0966796875,1692.083251953125,493.0196533203125,2448.99267578125,1935.748779296875,3523.11181640625
5052.44677734375,4770.1826171875,957.9059448242188,416.3288269042969,2150.10986328125,1704.61376953125,486.9950866699219,2473.368896484375,1880.4842529296875,3523.611572265625
4988.61767578125,4792.05322265625,932.1512451171875,411.9002380371094,2140.63134765625,1694.0887451171875,480.7713928222656,2429.0947265625,1841.1519775390625,3521.61767578125
5002.580078125,4675.24609375,943.2883911132812,412.99505615234375,2123.171142578125,1676.545654296875,502.280517578125,2410.68896484375,1828.7049560546875,3467.776123046875
5139.21435546875,4784.1005859375,977.3963012695312,414.4139709472656,2165.57470703125,1703.1097412109375,515.1262817382812,2408.201416015625,1886.4586181640625,3506.93212890625
5206.03515625,4802.9873046875,1008.322265625,417.39996337890625,2175.0537109375,1698.5992431640625,528.1713256835938,2471.87646484375,1890.9398193359375,3531.36181640625
5176.1162109375,4731.41357421875,1041.6346435546875,420.1868896484375,2165.57470703125,1682.059326171875,534.7437133789062,2512.66796875,1910.8551025390625,3509.425048828125
5163.14892578125,4771.673828125,1043.62353515625,423.22283935546875,2177.04931640625,1689.0760498046875,538.5277099609375,2512.17041015625,1910.356689453125,3561.2763671875
5146.1953125,4829.82861328125,1032.68505859375,421.0330810546875,2186.52734375,1701.6065673828125,542.0130004882812,2488.292236328125,1908.365234375,3543.327880859375
5147.87646484375,4955.583984375,1049.58984375,430.28973388671875,2180.40625,1696.3284912109375,543.284423828125,2476.687744140625,1914.6925048828125,3631.07568359375
5092.0205078125,4941.66455078125,1034.176513671875,430.6878967285156,2176.41455078125,1695.3260498046875,542.786376953125,2397.084228515625,1911.206298828125,3618.611572265625
5130.92041015625,4951.60546875,1036.6629638671875,434.8186340332031,2182.901611328125,1716.3797607421875,545.2761840820312,2423.45263671875,1924.65185546875,3631.07568359375
5084.04052734375,4938.68212890625,1043.62353515625,434.22137451171875,2166.934814453125,1693.8221435546875,540.2965087890625,2474.20068359375,1922.162109375,3600.1650390625
5056.1103515625,4917.80712890625,1040.143310546875,430.7377014160156,2173.42041015625,1684.7991943359375,540.695068359375,2424.44775390625,1919.671875,3603.6552734375
5033.16943359375,4805.9716796875,1068.98046875,433.52459716796875,2163.94091796875,1678.78369140625,541.5912475585938,2452.806396484375,1924.153564453125,3588.199462890625
5045.14013671875,4844.24755859375,1047.1041259765625,432.3301696777344,2173.919677734375,1672.7684326171875,540.9938354492188,2433.901123046875,1918.6761474609375,3596.176025390625
5078.0556640625,4860.65283203125,1027.2156982421875,425.9101867675781,2144.980712890625,1668.2568359375,537.3087768554688,2374.6953125,1893.279541015625,3555.29296875
5049.12890625,4822.37646484375,1072.4610595703125,426.60699462890625,2149.9697265625,1666.2520751953125,539.9976806640625,2437.880859375,1885.3125,3552.80078125
5067.0830078125,4772.66650390625,1046.1094970703125,427.0051574707031,2134.50244140625,1662.7430419921875,538.90234375,2378.17822265625,1870.8709716796875,3516.405517578125
4998.25927734375,4788.07666015625,1041.1373291015625,429.99102783203125,2144.980712890625,1657.2288818359375,540.2965087890625,2377.182861328125,1869.377197265625,3549.310791015625
4942.4013671875,4782.11181640625,1073.9525146484375,432.82794189453125,2146.976318359375,1653.719482421875,544.6787719726562,2455.294189453125,1887.802001953125,3558.78369140625
4989.28076171875,4726.9326171875,1034.673583984375,431.6831970214844,2123.02734375,1648.7066650390625,555.2356567382812,2338.873046875,1893.279541015625,3559.282470703125
4896.517578125,4697.603515625,984.3572998046875,425.9101867675781,2104.066650390625,1643.1932373046875,562.0079956054688,2289.618408203125,1852.9444580078125,3518.89892578125
4808.7421875,4686.1708984375,969.7435302734375,416.80267333984375,2079.11962890625,1603.5916748046875,565.7926635742188,2287.628173828125,1813.106689453125,3517.40185546875
4925.94384765625,4837.7861328125,990.0313720703125,428.995849609375,2141.987060546875,1659.234130859375,578.5406494140625,2315.489501953125,1862.9034423828125,3652.5146484375
4890.53271484375,4775.6494140625,998.48486328125,432.7780456542969,2122.029052734375,1648.7066650390625,579.2376098632812,2315.489501953125,1882.8226318359375,3639.05322265625
4853.62744140625,4746.31982421875,991.6226196289062,425.66131591796875,2102.5703125,1635.674072265625,566.19091796875,2311.509521484375,1854.4383544921875,3605.64892578125
4864.60009765625,4790.5615234375,993.5122680664062,431.3349304199219,2112.05029296875,1636.676513671875,564.9957275390625,2322.454833984375,1888.30029296875,3610.634521484375
4854.1259765625,4754.77001953125,1009.9215698242188,435.11724853515625,2098.07958984375,1628.6558837890625,570.9713745117188,2357.779541015625,1906.7244873046875,3577.230712890625
4806.74609375,4668.27392578125,1011.9105224609375,430.1404113769531,2075.627197265625,1603.5916748046875,575.6524658203125,2338.376220703125,1872.364990234375,3519.89501953125
4845.64794921875,4670.7607421875,985.5562133789062,426.7064514160156,2061.156982421875,1596.072998046875,563.302734375,2283.150390625,1849.45849609375,3494.96728515625
4854.62548828125,4681.19970703125,962.781982421875,418.59423828125,2071.63525390625,1601.0858154296875,557.0282592773438,2245.835693359375,1824.061767578125,3511.419921875
4939.40966796875,4646.8984375,975.9093627929688,415.55853271484375,2069.639892578125,1617.6279296875,558.821044921875,2265.736572265625,1808.126708984375,3503.941162109375
4981.30224609375,4705.556640625,996.4957275390625,419.19158935546875,2114.0458984375,1628.154541015625,569.6766967773438,2285.637939453125,1807.130615234375,3536.347900390625
5082.044921875,4685.6728515625,980.6830444335938,418.4450988769531,2116.540771484375,1620.134521484375,564.398193359375,2268.22509765625,1791.19580078125,3506.433837890625
5066.08642578125,4734.88720703125,1016.883056640625,424.317626953125,2153.961669921875,1649.709716796875,578.7396240234375,2347.331787109375,1825.0579833984375,3573.241943359375
5099.001953125,4784.59765625,1026.8282470703125,421.97857666015625,2176.41455078125,1649.2086181640625,581.0304565429688,2348.326904296875,1819.0823974609375,3568.755615234375
5053.119140625,4768.1923828125,1045.2265625,422.326904296875,2178.9091796875,1633.668701171875,586.3089599609375,2399.073974609375,1822.5682373046875,3538.84130859375
5143.88818359375,4834.80322265625,1088.487548828125,432.5790710449219,2204.355712890625,1653.2188720703125,574.955078125,2477.682861328125,1846.470458984375,3615.12158203125
5156.85546875,4910.3623046875,1091.96826171875,434.8682861328125,2220.321533203125,1657.2288818359375,571.9674682617188,2506.540283203125,1857.4256591796875,3621.10498046875
5086.03515625,4856.67626953125,1087.492919921875,429.99102783203125,2206.3515625,1637.6790771484375,566.8881225585938,2471.215087890625,1831.531494140625,3589.196044921875
5045.14013671875,4869.6015625,1071.5811767578125,426.2088317871094,2210.343505859375,1641.6893310546875,574.7561645507812,2447.83154296875,1793.1881103515625,3630.0791015625
5108.9775390625,4914.8359375,1090.9739990234375,430.23992919921875,2217.328369140625,1659.234130859375,569.2782592773438,2513.007568359375,1798.1676025390625,3645.03564453125
5013.22119140625,4917.81982421875,1161.583740234375,448.90283203125,2218.8251953125,1651.7149658203125,575.9511108398438,2620.970703125,1916.68408203125,3641.0478515625
4991.27734375,4901.41455078125,1156.114013671875,447.90740966796875,2205.85302734375,1647.2030029296875,576.3494262695312,2561.765380859375,1906.2271728515625,3644.0390625
5028.18359375,4954.1083984375,1176.50146484375,456.26837158203125,2240.2802734375,1669.2596435546875,585.2133178710938,2593.60693359375,1944.5706787109375,3697.385498046875
5012.22314453125,5012.76611328125,1194.4024658203125,465.7738952636719,2263.2314453125,1700.3392333984375,593.7783813476562,2606.045654296875,1995.861328125,3752.727294921875
5029.1796875,4852.69921875,1197.3861083984375,469.80517578125,2215.83154296875,1693.3209228515625,598.5588989257812,2627.438720703125,2018.2701416015625,3677.941162109375
5013.22119140625,4834.80322265625,1195.3968505859375,471.29815673828125,2215.33251953125,1684.7991943359375,600.1522827148438,2606.54296875,2016.2779541015625,3683.425537109375
5073.068359375,4845.24267578125,1225.7293701171875,483.7401123046875,2226.808837890625,1713.3719482421875,616.98388671875,2663.2607421875,2060.099365234375,3708.853271484375
5083.04296875,4830.3291015625,1260.0400390625,492.15069580078125,2233.294677734375,1726.9068603515625,622.2623291015625,2718.98388671875,2107.40673828125,3740.76123046875
5038.15771484375,4855.1845703125,1232.1937255859375,484.4865417480469,2223.81494140625,1723.3975830078125,615.988037109375,2666.24609375,2093.9609375,3743.25439453125
4945.89208984375,4810.94287109375,1231.696533203125,482.5455627441406,2195.873291015625,1704.34912109375,613.9959106445312,2694.10791015625,2075.5361328125,3712.841064453125
4937.91162109375,4853.69384765625,1177.495849609375,482.7446594238281,2193.87744140625,1704.34912109375,606.4269409179688,2563.257568359375,2064.5810546875,3586.204833984375
4934.42138671875,4858.1669921875,1201.8614501953125,487.2237243652344,2185.39599609375,1695.3260498046875,617.0834350585938,2583.15869140625,2076.034423828125,3537.34521484375
4961.8525390625,4789.5673828125,1186.9439697265625,481.5004577636719,2169.42919921875,1669.2596435546875,611.1077880859375,2575.695556640625,2041.6746826171875,3494.46826171875
4989.28076171875,4770.18017578125,1205.3421630859375,483.64044189453125,2168.4306640625,1671.2640380859375,620.3700561523438,2602.562744140625,2045.6583251953125,3485.493896484375
4927.9375,4749.30224609375,1211.309326171875,487.8706970214844,2175.914794921875,1669.2596435546875,622.1626586914062,2610.522705078125,2066.57275390625,3457.574462890625
4964.84326171875,4775.15087890625,1209.8173828125,487.7711486816406,2185.39599609375,1669.760498046875,619.0553588867188,2605.5478515625,2068.564453125,3479.012451171875
4939.40966796875,4638.9482421875,1214.292724609375,490.45867919921875,2173.919677734375,1662.7430419921875,623.9360961914062,2655.300537109375,2067.56982421875,3476.52001953125
4838.666015625,4651.3720703125,1217.2763671875,484.68560791015625,2173.42041015625,1645.197998046875,621.8445434570312,2662.264892578125,2059.6015625,3461.5625
