600028.SS,600036.SS,600519.SS,601211.SS,601288.SS,601318.SS,601398.SS,601857.SS,601939.SS,601988.SS
3.8789730072021484,12.673979759216309,182.77198791503906,21.800472259521484,2.188551187515259,28.816251754760742,3.1422841548919678,10.287293434143066,3.9741013050079346,3.020282506942749
3.8956210613250732,12.737883567810059,184.80062866210938,22.523601531982422,2.2064411640167236,30.02345085144043,3.160696029663086,10.309938430786133,4.017164707183838,3.0322678089141846
3.8789730072021484,12.709481239318848,184.52284240722656,21.625398635864258,2.176624298095703,29.314401626586914,3.1300101280212402,10.325034141540527,3.9741013050079346,3.002305507659912
3.4960696697235107,11.850349426269531,169.66574096679688,19.4636173248291,2.0394673347473145,26.77518081665039,2.964303493499756,9.3363037109375,3.6726603507995605,2.774585247039795
3.412829637527466,12.098859786987305,173.4873504638672,21.084951400756836,2.0573570728302,25.677534103393555,2.9581661224365234,8.958927154541016,3.7772419452667236,2.798556089401245
3.4627742767333984,12.191162109375,174.91835021972656,21.077342987060547,2.0633206367492676,25.56777000427246,2.982715129852295,8.79288101196289,3.7772419452667236,2.7805776596069336
3.418379545211792,12.063358306884766,173.361083984375,20.285703659057617,2.033503532409668,25.077489852905273,2.9397542476654053,8.853261947631836,3.7157227993011475,2.7086663246154785
3.32958984375,12.290566444396973,174.16073608398438,20.095407485961914,2.051393985748291,24.404272079467773,2.964303493499756,8.370219230651855,3.7157227993011475,2.666717767715454
3.207505226135254,12.837285995483398,176.47560119628906,19.920333862304688,2.09313702583313,24.389636993408203,2.982715129852295,7.985296249389648,3.8080012798309326,2.666717767715454
3.290745496749878,12.894087791442871,178.53790283203125,20.651077270507812,2.0991008281707764,25.04090690612793,2.9888525009155273,8.166439056396484,3.8141531944274902,2.6846961975097656
3.2241530418395996,12.716581344604492,174.40484619140625,19.95839500427246,2.0573570728302,24.360366821289062,2.9581661224365234,8.023032188415527,3.728026866912842,2.6307625770568848
3.190857172012329,12.865687370300293,172.52774047851562,19.61585807800293,2.0454301834106445,24.067659378051758,2.952028751373291,7.909820556640625,3.7034194469451904,2.6127848625183105
3.2463507652282715,12.986392974853516,174.18600463867188,19.85943603515625,2.0573570728302,24.79941749572754,2.9704408645629883,8.053224563598633,3.728026866912842,2.6307625770568848
3.396181106567383,13.220703125,178.7062530517578,20.963163375854492,2.09313702583313,25.677534103393555,3.0195391178131104,8.355125427246094,3.7956972122192383,2.690688371658325
3.396181106567383,12.922489166259766,177.4015350341797,20.54450798034668,2.0752475261688232,25.516550064086914,2.9888525009155273,8.415507316589355,3.752634048461914,2.666717767715454
3.351787567138672,12.709481239318848,176.32408142089844,20.45316505432129,2.051393985748291,24.726245880126953,2.9458916187286377,8.294744491577148,3.697268009185791,2.624769687652588
3.3684349060058594,12.673979759216309,176.35775756835938,20.590179443359375,2.0573570728302,24.931137084960938,2.9397542476654053,8.309839248657227,3.7034194469451904,2.6307625770568848
3.3684349060058594,12.595876693725586,176.75338745117188,20.613018035888672,2.0454301834106445,24.79941749572754,2.9274799823760986,8.287196159362793,3.6849637031555176,2.618776559829712
3.340688705444336,12.304766654968262,173.58837890625,20.118242263793945,2.033503532409668,24.126203536987305,2.8906562328338623,8.158890724182129,3.648052930831909,2.59480619430542
3.2352519035339355,11.928451538085938,169.2448272705078,18.694814682006836,2.0036869049072266,22.89684295654297,2.841557741165161,8.400411605834961,3.5188636779785156,2.5528581142425537
3.213054656982422,12.162760734558105,169.71624755859375,19.08302116394043,1.99176025390625,22.98465347290039,2.804734468460083,8.143792152404785,3.4881043434143066,2.516902446746826
3.1076176166534424,11.935551643371582,164.20269775390625,18.32944679260254,1.9798334836959839,22.355337142944336,2.7924599647521973,7.789062023162842,3.4450411796569824,2.5049171447753906
3.041025400161743,11.74384593963623,156.845703125,17.629152297973633,1.9798334836959839,21.506492614746094,2.7863223552703857,7.5475382804870605,3.3712189197540283,2.4869394302368164
2.7691092491149902,10.636201858520508,142.79666137695312,15.863192558288574,1.7949697971343994,19.3551082611084,2.516282558441162,7.177709579467773,3.0328667163848877,2.2771973609924316
2.491643190383911,10.444497108459473,148.64691162109375,14.27991771697998,1.6339590549468994,18.37454605102539,2.387399673461914,6.460694789886475,2.829855442047119,2.091426372528076
2.5360381603240967,11.424332618713379,154.78335571289062,14.424544334411621,1.6876291036605835,19.28925323486328,2.485596179962158,6.475788116455078,2.9775004386901855,2.193300247192383
2.63592529296875,12.51777172088623,165.88621520996094,15.40648078918457,1.7770798206329346,21.221105575561523,2.602203845977783,6.626738548278809,3.1620562076568604,2.3311314582824707
2.791306734085083,12.283464431762695,162.16563415527344,16.091550827026367,1.7949697971343994,21.69675064086914,2.596067190170288,6.8984503746032715,3.1620562076568604,2.3311314582824707
2.746912717819214,12.105958938598633,164.4552001953125,15.216180801391602,1.7830430269241333,22.165082931518555,2.5715177059173584,6.747498989105225,3.1805121898651123,2.313153028488159
2.8246026039123535,11.956853866577148,163.61346435546875,14.972600936889648,1.8844199180603027,22.069950103759766,2.7617738246917725,6.951282978057861,3.4573450088500977,2.4270131587982178
2.713616132736206,11.907151222229004,163.8155059814453,14.241857528686523,2.009650230407715,21.938234329223633,3.0379509925842285,6.604097366333008,3.6419007778167725,2.540872812271118
2.7247142791748047,11.474034309387207,158.84910583496094,14.416932106018066,1.8605666160583496,21.13329315185547,2.7740478515625,6.513526439666748,3.322004795074463,2.373079538345337
2.7968556880950928,11.82194709777832,159.362548828125,15.208569526672363,1.878456711769104,21.777250289916992,2.7617738246917725,6.566359043121338,3.365067481994629,2.3850648403167725
2.857898235321045,11.892951011657715,161.50064086914062,15.611998558044434,1.8903836011886597,22.2484188079834,2.7617738246917725,6.8003339767456055,3.3835227489471436,2.397050142288208
2.80240535736084,12.276365280151367,162.6370086669922,15.086777687072754,1.8903836011886597,22.285236358642578,2.743361473083496,6.672024250030518,3.408129930496216,2.397050142288208
2.785757064819336,12.155662536621094,162.38446044921875,14.964986801147461,1.8724935054779053,21.968664169311523,2.7188124656677246,6.6493821144104,3.3712189197540283,2.3551015853881836
2.6914196014404297,13.0289945602417,170.4822235107422,13.89171028137207,1.8724935054779053,22.189523696899414,2.7740478515625,6.415407180786133,3.4142820835113525,2.3551015853881836
2.6858694553375244,12.78758430480957,170.03611755371094,13.358879089355469,1.8844199180603027,21.688901901245117,2.7863223552703857,6.400312900543213,3.3896749019622803,2.343116283416748
2.774658441543579,12.695280075073242,172.1826171875,14.44737720489502,1.8903836011886597,22.49137306213379,2.7801854610443115,6.611644268035889,3.408129930496216,2.3610939979553223
2.746912717819214,12.468070983886719,166.66905212402344,14.028724670410156,1.878456711769104,22.277868270874023,2.7740478515625,6.468240261077881,3.3527638912200928,2.3311314582824707
2.746912717819214,12.574575424194336,167.8727569580078,14.10484504699707,1.8724935054779053,22.506099700927734,2.7310867309570312,6.401691913604736,3.3404600620269775,2.313153028488159
2.774658441543579,12.475171089172363,167.7633514404297,14.378870964050293,1.8605666160583496,22.7932186126709,2.7126753330230713,6.439707279205322,3.3097000122070312,2.3071603775024414
2.7968556880950928,12.752081871032715,167.73809814453125,15.239019393920898,1.8724935054779053,23.389558792114258,2.724950075149536,6.50053071975708,3.33430814743042,2.319145679473877
2.740354061126709,12.588777542114258,163.90806579589844,14.569169044494629,1.8486400842666626,22.653343200683594,2.6819887161254883,6.356074333190918,3.254333972930908,2.2771973609924316
2.7460033893585205,12.439671516418457,163.302001953125,14.50066089630127,1.8426762819290161,22.925739288330078,2.6819887161254883,6.386485576629639,3.2420296669006348,2.271204710006714
2.7516541481018066,12.581676483154297,162.84747314453125,14.005887985229492,1.8546030521392822,22.992000579833984,2.7310867309570312,6.485325336456299,3.254333972930908,2.295175313949585
2.729053258895874,12.432570457458496,161.09658813476562,14.27991771697998,1.836713194847107,22.749046325683594,2.6881260871887207,6.409295558929443,3.2297263145446777,2.2771973609924316
2.666901111602783,12.382869720458984,160.0780487060547,14.089617729187012,1.8068962097167969,22.034921646118164,2.6513025760650635,6.280045032501221,3.1805121898651123,2.2292566299438477
2.678201198577881,12.617179870605469,160.19589233398438,14.158126831054688,1.8068962097167969,21.98338508605957,2.6513025760650635,6.257236003875732,3.1866633892059326,2.2292566299438477
2.7629547119140625,12.588777542114258,166.2650146484375,14.63006591796875,1.836713194847107,22.601804733276367,2.6881260871887207,6.416897773742676,3.2481822967529297,2.265212297439575
2.842057704925537,12.752081871032715,165.7852325439453,14.98021125793457,1.8426762819290161,23.323291778564453,2.724950075149536,6.47772216796875,3.272789716720581,2.2771973609924316
2.909860134124756,12.915390014648438,166.74481201171875,15.672895431518555,1.878456711769104,24.03006362915039,2.767910957336426,6.667796611785889,3.3466122150421143,2.319145679473877
2.8759589195251465,12.823084831237793,167.29197692871094,15.444539070129395,1.866529941558838,23.70612907409668,2.7310867309570312,6.599368572235107,3.33430814743042,2.3011677265167236
2.8646585941314697,12.673979759216309,166.52597045898438,15.239019393920898,1.8486400842666626,23.323291778564453,2.7188124656677246,6.637382984161377,3.3035480976104736,2.3071603775024414
2.8985602855682373,13.021892547607422,168.3441619873047,15.695733070373535,1.866529941558838,23.897544860839844,2.7556357383728027,6.705810546875,3.3404600620269775,2.3311314582824707
2.943760871887207,13.192298889160156,168.97549438476562,16.015432357788086,1.8724935054779053,24.1404972076416,2.7617738246917725,6.804648399353027,3.3589155673980713,2.349109172821045
2.909860134124756,12.957991600036621,170.64218139648438,16.456920623779297,1.866529941558838,24.420255661010742,2.7556357383728027,6.766634941101074,3.365067481994629,2.343116283416748
2.9211606979370117,12.936689376831055,170.0108642578125,16.52542495727539,1.8724935054779053,24.22884178161621,2.7617738246917725,6.819855213165283,3.3712189197540283,2.343116283416748
2.904209613800049,13.270405769348145,168.61354064941406,15.45214557647705,1.9023102521896362,24.18466567993164,2.9274799823760986,6.781840801239014,3.3835227489471436,2.4150278568267822
2.8816089630126953,12.986392974853516,170.4822235107422,15.74283218383789,1.878456711769104,24.192031860351562,2.853832721710205,6.705810546875,3.408129930496216,2.3610939979553223
2.8985602855682373,12.915390014648438,177.5951385498047,16.278303146362305,1.8844199180603027,24.832536697387695,2.8292837142944336,6.713414192199707,3.420433521270752,2.367086410522461
2.8985602855682373,12.83018684387207,183.2770233154297,16.56134033203125,1.8903836011886597,24.714746475219727,2.835420846939087,6.759030818939209,3.432737350463867,2.3610939979553223
2.8759589195251465,12.808886528015137,181.189453125,16.507789611816406,1.878456711769104,25.303712844848633,2.841557741165161,6.698207855224609,3.3958263397216797,2.349109172821045
2.8590080738067627,12.68108081817627,178.82412719726562,15.957021713256836,1.878456711769104,24.70001983642578,2.8292837142944336,6.683001518249512,3.377370595932007,2.343116283416748
2.8646585941314697,12.645578384399414,179.2954864501953,15.91877555847168,1.866529941558838,24.57486343383789,2.8108716011047363,6.705810546875,3.3712189197540283,2.3311314582824707
2.842057704925537,12.73078441619873,180.01943969726562,16.293601989746094,1.8724935054779053,24.655845642089844,2.804734468460083,6.652590751647949,3.3712189197540283,2.3251383304595947
2.7912051677703857,12.65977954864502,178.9251251220703,15.903473854064941,1.8546030521392822,24.309825897216797,2.7740478515625,6.485325336456299,3.3404600620269775,2.3071603775024414
2.7742550373077393,12.709481239318848,176.52610778808594,15.926424026489258,1.8307496309280396,24.309825897216797,2.7310867309570312,6.439707279205322,3.285093069076538,2.2831900119781494
2.8759589195251465,13.036093711853027,180.96217346191406,17.517536163330078,1.878456711769104,25.767528533935547,2.7985966205596924,6.644986629486084,3.3896749019622803,2.3551015853881836
2.949411153793335,13.185197830200195,182.29217529296875,18.504331588745117,1.9082735776901245,26.003122329711914,2.8476948738098145,6.827458381652832,3.4758012294769287,2.397050142288208
2.972012519836426,13.26330280303955,183.85784912109375,19.743560791015625,1.9082735776901245,26.643627166748047,2.853832721710205,6.918694019317627,3.5065603256225586,2.4030425548553467
3.022864580154419,13.547314643859863,185.88650512695312,19.284587860107422,1.9857970476150513,26.835041046142578,2.9458916187286377,7.025135040283203,3.666508197784424,2.5109095573425293
3.0454654693603516,13.234901428222656,187.19122314453125,19.445226669311523,1.961943507194519,26.687793731689453,2.902930974960327,7.040340900421143,3.635748863220215,2.4869394302368164
3.022864580154419,13.092896461486816,185.31410217285156,19.445226669311523,1.950016736984253,26.385950088500977,2.88451886177063,6.994722843170166,3.604990005493164,2.4569759368896484
2.9833128452301025,12.97219181060791,185.19625854492188,18.902109146118164,1.9261635541915894,26.084102630615234,2.853832721710205,6.926297187805176,3.543471336364746,2.4270131587982178
2.9211606979370117,12.879888534545898,181.0716094970703,18.90975570678711,1.9142365455627441,25.804340362548828,2.823146343231201,6.797045707702637,3.5065603256225586,2.4090347290039062
2.9324607849121094,12.851487159729004,179.95208740234375,18.565528869628906,1.9261635541915894,25.855873107910156,2.853832721710205,6.827458381652832,3.512712240219116,2.4270131587982178
2.943760871887207,12.879888534545898,180.44029235839844,18.932710647583008,1.9321268796920776,25.958942413330078,2.8661069869995117,6.87307596206665,3.5250155925750732,2.4330053329467773
2.915510416030884,12.894087791442871,180.69284057617188,18.40488624572754,1.9380900859832764,25.67918586730957,2.872244358062744,6.880677700042725,3.5250155925750732,2.4389984607696533
2.9324607849121094,12.922489166259766,181.0043182373047,18.64967155456543,1.9321268796920776,25.995756149291992,2.872244358062744,6.87307596206665,3.5373194217681885,2.444990634918213
2.9211606979370117,12.886987686157227,179.9015655517578,18.810312271118164,1.9261635541915894,25.796981811523438,2.8599700927734375,6.835062026977539,3.5373194217681885,2.4270131587982178
2.892909526824951,12.915390014648438,178.9756317138672,18.320743560791016,1.9142365455627441,25.745441436767578,2.853832721710205,6.781840801239014,3.512712240219116,2.4090347290039062
2.892909526824951,12.695280075073242,178.1928253173828,18.320743560791016,1.9082735776901245,25.745441436767578,2.8476948738098145,6.774237155914307,3.5188636779785156,2.421020269393921
2.904209613800049,12.588777542114258,179.2786865234375,18.35133934020996,1.9261635541915894,25.796981811523438,2.8599700927734375,6.827458381652832,3.5557751655578613,2.444990634918213
2.915510416030884,12.446772575378418,179.1608123779297,18.38193702697754,1.9202001094818115,25.78961944580078,2.872244358062744,6.819855213165283,3.56192684173584,2.4389984607696533
2.7686049938201904,12.098859786987305,174.86781311035156,16.913219451904297,1.866529941558838,24.913522720336914,2.8108716011047363,6.432104110717773,3.500408172607422,2.367086410522461
2.7742550373077393,12.212464332580566,180.398193359375,16.852020263671875,1.878456711769104,24.88407325744629,2.835420846939087,6.386485576629639,3.5496230125427246,2.4629688262939453
2.785554885864258,12.14856243133545,179.96890258789062,17.027965545654297,1.8605666160583496,25.11966323852539,2.7924599647521973,6.394089221954346,3.494255781173706,2.4090347290039062
2.8759589195251465,12.716581344604492,186.517822265625,17.88471221923828,1.9321268796920776,26.511110305786133,2.8967931270599365,6.56895637512207,3.666508197784424,2.5049171447753906
2.904209613800049,12.62427806854248,185.35618591308594,17.861766815185547,1.99176025390625,26.481664657592773,2.982715129852295,6.705810546875,3.789546012878418,2.600799560546875
2.842057704925537,12.247964859008789,181.239990234375,17.47928810119629,1.9679069519042969,25.730716705322266,2.8783819675445557,6.523339748382568,3.635748863220215,2.498924732208252
2.83640718460083,12.347368240356445,180.56654357910156,17.77762222290039,1.950016736984253,25.57611846923828,2.8599700927734375,6.50053071975708,3.5988383293151855,2.468961477279663
2.7742550373077393,12.368667602539062,178.40321350097656,17.37984275817871,1.9142365455627441,25.340526580810547,2.835420846939087,6.371280193328857,3.5373194217681885,2.4330053329467773
2.7629547119140625,12.347368240356445,180.5328826904297,17.563430786132812,1.9261635541915894,25.355249404907227,2.8599700927734375,6.3484721183776855,3.574230432510376,2.4629688262939453
2.7629547119140625,12.2550630569458,179.26185607910156,17.747024536132812,1.9261635541915894,25.39206314086914,2.8292837142944336,6.33326530456543,3.5557751655578613,2.4389984607696533
2.729053258895874,12.013656616210938,177.9571075439453,18.619075775146484,1.9261635541915894,25.450956344604492,2.8170089721679688,6.3104567527771,3.512712240219116,2.421020269393921
2.7742550373077393,12.113059043884277,180.221435546875,20.064844131469727,1.9559804201126099,26.223981857299805,2.853832721710205,6.409295558929443,3.580382823944092,2.4569759368896484
2.7629547119140625,12.091758728027344,180.56654357910156,19.139245986938477,1.9321268796920776,25.958942413330078,2.823146343231201,6.363677978515625,3.531167507171631,2.421020269393921
2.8194565773010254,12.042057037353516,180.06150817871094,19.231042861938477,1.9321268796920776,25.922136306762695,2.8170089721679688,6.432104110717773,3.531167507171631,2.421020269393921
2.83640718460083,12.141460418701172,181.7029571533203,19.521726608276367,1.950016736984253,26.142993927001953,2.835420846939087,6.447309970855713,3.5557751655578613,2.4389984607696533
2.825106620788574,12.439671516418457,182.56155395507812,19.361085891723633,1.9559804201126099,26.349143981933594,2.835420846939087,6.447309970855713,3.580382823944092,2.444990634918213
2.853358268737793,12.943790435791016,191.1054229736328,19.437580108642578,1.9738702774047852,27.166339874267578,2.8783819675445557,6.485325336456299,3.6419007778167725,2.468961477279663
2.853358268737793,12.97219181060791,189.4219207763672,19.529376983642578,1.9738702774047852,27.188425064086914,2.8661069869995117,6.47772216796875,3.617293119430542,2.450983762741089
2.8590080738067627,12.915390014648438,187.713134765625,19.605867385864258,1.9679069519042969,27.225234985351562,2.8661069869995117,6.492926120758057,3.6295976638793945,2.444990634918213
2.847707509994507,12.879888534545898,189.21148681640625,18.79501724243164,1.9559804201126099,27.18106460571289,2.853832721710205,6.447309970855713,3.6295976638793945,2.4330053329467773
2.842057704925537,13.014792442321777,188.9757843017578,18.848562240600586,1.950016736984253,27.166339874267578,2.853832721710205,6.447309970855713,3.6295976638793945,2.4330053329467773
2.779905319213867,12.66688060760498,184.44711303710938,18.17540168762207,1.9082735776901245,26.28288459777832,2.8170089721679688,6.363677978515625,3.5557751655578613,2.4090347290039062
2.8025057315826416,12.737883567810059,185.0447540283203,18.35898780822754,1.9321268796920776,26.614181518554688,2.8292837142944336,6.401691913604736,3.5680787563323975,2.421020269393921
2.8081562519073486,12.965091705322266,184.22825622558594,18.427837371826172,1.9261635541915894,26.32705307006836,2.8292837142944336,6.394089221954346,3.56192684173584,2.4150278568267822
2.8025057315826416,12.773383140563965,183.6642608642578,18.282493591308594,1.9261635541915894,26.50374412536621,2.8108716011047363,6.3484721183776855,3.5557751655578613,2.4030425548553467
2.7008020877838135,12.269265174865723,176.78704833984375,16.744930267333984,1.8605666160583496,25.0681209564209,2.7310867309570312,6.181205749511719,3.4450411796569824,2.319145679473877
2.678201198577881,12.233765602111816,179.1439971923828,16.660785675048828,1.8844199180603027,25.399425506591797,2.743361473083496,6.135589122772217,3.432737350463867,2.313153028488159
2.7686049938201904,12.290566444396973,178.60528564453125,17.050912857055664,1.8963468074798584,25.421506881713867,2.767910957336426,6.31805944442749,3.469648838043213,2.3311314582824707
2.627349615097046,11.836149215698242,170.229736328125,15.543944358825684,1.8546030521392822,24.861989974975586,2.7188124656677246,5.9531168937683105,3.377370595932007,2.271204710006714
2.6951520442962646,11.935551643371582,172.2499542236328,16.09471321105957,1.8844199180603027,24.98714256286621,2.7372241020202637,6.074764251708984,3.408129930496216,2.2771973609924316
2.627349615097046,11.388832092285156,168.2347412109375,14.993178367614746,1.8426762819290161,23.580970764160156,2.6513025760650635,5.854279041290283,3.2604856491088867,2.1873083114624023
2.6442995071411133,11.34622859954834,165.65052795410156,15.176763534545898,1.866529941558838,23.713489532470703,2.6513025760650635,5.899896144866943,3.2420296669006348,2.175323009490967
2.6216981410980225,11.26812744140625,168.16738891601562,15.046721458435059,1.8605666160583496,23.551523208618164,2.639028310775757,5.785851955413818,3.1989669799804688,2.145359992980957
2.6216981410980225,11.282326698303223,172.40988159179688,15.421549797058105,1.8605666160583496,23.551523208618164,2.645164966583252,5.801059246063232,3.2051186561584473,2.1513521671295166
2.5199954509735107,10.991214752197266,167.5107879638672,14.77133560180664,1.8307496309280396,22.969913482666016,2.596067190170288,5.580572128295898,3.1312968730926514,2.0854334831237793
2.508695125579834,10.948615074157715,167.8727569580078,14.778985023498535,1.8307496309280396,22.874204635620117,2.5715177059173584,5.527350902557373,3.1005373001098633,2.0734479427337646
2.565197229385376,11.154522895812988,176.97222900390625,15.192066192626953,1.8546030521392822,23.19814109802246,2.608341932296753,5.641395568847656,3.168207883834839,2.115396499633789
2.5369458198547363,11.019617080688477,170.30548095703125,15.023772239685059,1.8546030521392822,22.47665023803711,2.5899295806884766,5.671807765960693,3.1312968730926514,2.0794405937194824
2.491743803024292,10.863411903381348,168.57142639160156,14.450053215026855,1.8426762819290161,22.196887969970703,2.565380811691284,5.519750118255615,3.0943856239318848,2.0554699897766113
2.5256450176239014,10.849210739135742,170.6590118408203,14.564799308776855,1.8546030521392822,22.2484188079834,2.5899295806884766,5.572970390319824,3.106689214706421,2.067455530166626
2.5425963401794434,10.991214752197266,170.68426513671875,14.625994682312012,1.8486400842666626,22.277868270874023,2.596067190170288,5.648999214172363,3.118993043899536,2.061462879180908
2.4182915687561035,10.550999641418457,167.5192413330078,13.164923667907715,1.759189486503601,21.51956558227539,2.5040078163146973,5.3828959465026855,2.9959557056427,1.9416100978851318
2.463493824005127,10.65040397644043,168.2936553955078,12.881891250610352,1.759189486503601,21.51220703125,2.5224199295043945,5.5349555015563965,2.971348762512207,1.929625153541565
2.4408926963806152,10.451597213745117,165.52426147460938,12.652402877807617,1.735336184501648,21.571104049682617,2.485596179962158,5.656601905822754,2.922133207321167,1.8936697244644165
2.4747936725616455,10.643303871154785,168.89974975585938,13.294966697692871,1.7830430269241333,22.218971252441406,2.516282558441162,5.671807765960693,2.959044933319092,1.929625153541565
2.4295923709869385,10.451597213745117,169.43846130371094,13.05018138885498,1.7532265186309814,21.740434646606445,2.4733216762542725,5.51214599609375,2.891373634338379,1.8996622562408447
2.446542501449585,10.543901443481445,172.1826171875,13.37146282196045,1.765152931213379,22.06437110900879,2.485596179962158,5.565366268157959,2.909829616546631,1.9176396131515503
2.4126412868499756,10.416093826293945,171.4334259033203,13.294966697692871,1.7412993907928467,21.821413040161133,2.4610471725463867,5.4893364906311035,2.8790700435638428,1.8996622562408447
2.446542501449585,10.565199851989746,172.552978515625,13.5321044921875,1.7472630739212036,21.87295150756836,2.467184543609619,5.519750118255615,2.8975257873535156,1.911647081375122
2.452193260192871,10.550999641418457,171.61019897460938,13.126676559448242,1.7412993907928467,21.83614158630371,2.4610471725463867,5.496941089630127,2.8852219581604004,1.9056546688079834
2.4295923709869385,10.4089937210083,168.69769287109375,12.950736999511719,1.723409652709961,21.666812896728516,2.4364981651306152,5.458924770355225,2.8421595096588135,1.875691533088684
2.491743803024292,10.607802391052246,171.46710205078125,13.463258743286133,1.759189486503601,22.174802780151367,2.4917335510253906,5.588175296783447,2.909829616546631,1.929625153541565
2.5199954509735107,10.678804397583008,170.31390380859375,13.478559494018555,1.7711163759231567,22.11590576171875,2.485596179962158,5.71742582321167,2.909829616546631,1.9356176853179932
2.508695125579834,10.579401016235352,169.79200744628906,13.440308570861816,1.7711163759231567,22.02019500732422,2.4917335510253906,5.648999214172363,2.903677225112915,1.9356176853179932
2.4860942363739014,10.47289752960205,170.970458984375,13.41736125946045,1.759189486503601,22.027555465698242,2.467184543609619,5.641395568847656,2.8852219581604004,1.929625153541565
2.5369458198547363,10.65750503540039,174.91835021972656,13.998725891113281,1.789006233215332,22.80058479309082,2.5040078163146973,5.7250285148620605,2.940589189529419,1.9715735912322998
2.5312955379486084,10.529698371887207,178.7988739013672,13.761592864990234,1.7770798206329346,22.454561233520508,2.485596179962158,5.687014102935791,2.909829616546631,1.9416100978851318
2.5425963401794434,10.515498161315918,183.28546142578125,13.861039161682129,1.7770798206329346,22.3882999420166,2.485596179962158,5.7250285148620605,2.909829616546631,1.9416100978851318
2.4182915687561035,10.117884635925293,178.7988739013672,12.813045501708984,1.7412993907928467,21.32078742980957,2.4610471725463867,5.3828959465026855,2.8113996982574463,1.8696990013122559
2.463493824005127,10.259889602661133,182.5278778076172,12.927788734436035,1.765152931213379,21.423864364624023,2.467184543609619,5.519750118255615,2.8421595096588135,1.8876769542694092
2.457843065261841,10.337992668151855,180.9032745361328,12.499412536621094,1.7830430269241333,21.35759735107422,2.4733216762542725,5.5349555015563965,2.786792516708374,1.8996622562408447
2.491743803024292,10.401893615722656,183.85784912109375,12.935439109802246,1.7830430269241333,21.541656494140625,2.4733216762542725,5.565366268157959,2.8113996982574463,1.9176396131515503
2.5708470344543457,10.622002601623535,188.74008178710938,13.562703132629395,1.8188228607177734,22.218971252441406,2.5224199295043945,5.732631206512451,2.891373634338379,1.9535958766937256
2.5708470344543457,10.756906509399414,191.76199340820312,13.486207962036133,1.836713194847107,22.3662166595459,2.5346944332122803,5.763043403625488,2.8975257873535156,1.965580701828003
