0388.HK,0700.HK,0883.HK,0939.HK,0941.HK,1299.HK,1398.HK,2318.HK,3988.HK
135.91993713378906,113.9805908203125,5.085459232330322,3.403233766555786,59.86198806762695,37.56037521362305,2.9722747802734375,30.94009017944336,2.254176378250122
136.22622680664062,116.5489273071289,5.1338019371032715,3.4299466609954834,60.565547943115234,37.76997375488281,2.987863779067993,30.475631713867188,2.2849152088165283
137.29830932617188,117.52311706542969,5.162805557250977,3.4673445224761963,61.269134521484375,37.68614196777344,3.034630060195923,31.136585235595703,2.3156542778015137
139.21266174316406,121.33132934570312,5.095128059387207,3.435289144515991,60.91735076904297,38.06342315673828,3.0294337272644043,31.315217971801758,2.320777416229248
137.91091918945312,120.44568634033203,5.0661234855651855,3.3604931831359863,60.213775634765625,38.35686492919922,2.977470874786377,30.654264450073242,2.2746691703796387
137.3748779296875,121.24274444580078,5.056456089019775,3.3925487995147705,60.62419891357422,38.85989761352539,2.9722747802734375,30.31484603881836,2.279792070388794
136.53256225585938,119.205810546875,4.930768966674805,3.339122772216797,61.15186309814453,37.81189727783203,2.909919023513794,29.636028289794922,2.2285611629486084
136.7622833251953,116.9031753540039,4.921101093292236,3.328437566757202,60.09653091430664,37.937652587890625,2.8995273113250732,29.510976791381836,2.223438262939453
137.14515686035156,120.26856231689453,4.9694414138793945,3.29103946685791,60.91735076904297,37.895748138427734,2.8579564094543457,28.832151412963867,2.197822332382202
136.83880615234375,119.64862823486328,5.14346981048584,3.333779811859131,60.389678955078125,37.43461990356445,2.8995273113250732,29.79680061340332,2.2131917476654053
136.53256225585938,118.58586883544922,5.365837574005127,3.3498075008392334,61.91407012939453,37.35078048706055,2.8943305015563965,29.653892517089844,2.2183144092559814
136.30282592773438,119.7371826171875,5.249818801879883,3.413918972015381,63.49711227416992,37.30885314941406,2.946293830871582,29.653892517089844,2.254176378250122
136.07310485839844,118.8515625,5.307827472686768,3.371177911758423,62.089969635009766,37.05734634399414,2.91511607170105,29.260887145996094,2.2183144092559814
135.53709411621094,117.43455505371094,5.288491725921631,3.3658361434936523,60.91735076904297,37.18310546875,2.878741502761841,29.207300186157227,2.1875760555267334
135.1542205810547,117.78881072998047,5.288491725921631,3.3604931831359863,60.80009460449219,37.05734634399414,2.889134407043457,29.385929107666016,2.208068609237671
134.46507263183594,116.5489273071289,5.230482578277588,3.328437566757202,59.80335998535156,36.805824279785156,2.8631527423858643,29.510976791381836,2.1875760555267334
134.84793090820312,114.77765655517578,5.182142734527588,3.387206554412842,62.324493408203125,36.72197341918945,2.8995273113250732,29.653892517089844,2.223438262939453
135.00103759765625,115.30904388427734,5.288491725921631,3.4246044158935547,62.852169036865234,37.26694107055664,2.9359006881713867,30.547077178955078,2.254176378250122
135.307373046875,115.5747299194336,5.346500396728516,3.4246044158935547,62.55901336669922,37.30885314941406,2.941096782684326,30.68998908996582,2.249053478240967
135.76681518554688,115.84040832519531,5.356168746948242,3.440631628036499,62.852169036865234,37.26694107055664,2.9514894485473633,30.707849502563477,2.254176378250122
135.61367797851562,115.04335021972656,5.501192092895508,3.440631628036499,62.676265716552734,37.30885314941406,2.9514894485473633,30.68998908996582,2.2592997550964355
135.99652099609375,119.3829345703125,5.346500396728516,3.445974349975586,61.44503402709961,37.35078048706055,2.9618821144104004,30.475631713867188,2.2592997550964355
135.91993713378906,119.64862823486328,5.298159599304199,3.445974349975586,62.089969635009766,38.23109817504883,2.9618821144104004,30.6185359954834,2.254176378250122
135.99652099609375,120.26856231689453,5.269155025482178,3.4299466609954834,62.148590087890625,38.31494140625,2.941096782684326,30.422035217285156,2.26442289352417
137.7577362060547,120.09142303466797,5.39484167098999,3.4673445224761963,62.73490524291992,38.35686492919922,2.967078685760498,30.904354095458984,2.2900383472442627
137.06858825683594,120.35712432861328,5.38517427444458,3.445974349975586,61.796810150146484,38.27302169799805,2.941096782684326,30.815040588378906,2.2849152088165283
137.06858825683594,121.06563568115234,5.404510021209717,3.4620025157928467,61.44503402709961,39.69830322265625,2.9514894485473633,30.85076141357422,2.3002846240997314
136.45594787597656,119.82574462890625,5.346500396728516,3.3925487995147705,60.09653091430664,40.53669738769531,2.8995273113250732,30.350582122802734,2.249053478240967
135.76681518554688,118.05449676513672,5.298159599304199,3.344465494155884,59.27568054199219,40.955909729003906,2.8631527423858643,29.725345611572266,2.2029457092285156
134.61819458007812,116.99173736572266,5.259488105773926,3.3070671558380127,60.27241134643555,39.907901763916016,2.821582555770874,29.31447410583496,2.167083263397217
134.84793090820312,116.63748931884766,5.288491725921631,3.3070671558380127,59.39295959472656,40.70438766479492,2.8267786502838135,29.439523696899414,2.167083263397217
135.00103759765625,117.08028411865234,5.249818801879883,3.3498075008392334,59.68610763549805,40.45286560058594,2.8475637435913086,29.93971824645996,2.197822332382202
134.61819458007812,116.10609436035156,5.124133110046387,3.3124096393585205,58.51350021362305,39.53062438964844,2.821582555770874,29.207300186157227,2.1517138481140137
134.23533630371094,116.63748931884766,5.017783164978027,3.29103946685791,57.39950180053711,39.48870849609375,2.7956011295318604,29.27875518798828,2.1465909481048584
134.46507263183594,116.72604370117188,5.017783164978027,3.3551509380340576,58.48417663574219,39.53062438964844,2.8475637435913086,29.636028289794922,2.182452917098999
134.0821533203125,118.32017517089844,4.998446464538574,3.3818631172180176,58.57211685180664,39.111419677734375,2.8839380741119385,29.88611602783203,2.2285611629486084
134.00558471679688,120.09142303466797,4.9694414138793945,3.39789080619812,60.15514373779297,39.656375885009766,2.8995273113250732,30.85076141357422,2.249053478240967
134.23533630371094,118.49729919433594,4.9404377937316895,3.39789080619812,59.92061996459961,39.15333557128906,2.9047229290008545,31.01154327392578,2.2439305782318115
134.69473266601562,120.35712432861328,5.027451038360596,3.435289144515991,60.682838439941406,39.195255279541016,2.9359006881713867,31.350955963134766,2.26442289352417
135.07763671875,128.41635131835938,5.10479736328125,3.4566597938537598,58.689388275146484,40.410945892333984,2.9618821144104004,31.618906021118164,2.279792070388794
135.46051025390625,126.29084777832031,5.095128059387207,3.4620025157928467,57.663352966308594,40.24325942993164,2.956685781478882,32.90510559082031,2.279792070388794
139.36582946777344,128.593505859375,5.037120342254639,3.4566597938537598,58.366912841796875,40.201351165771484,2.956685781478882,33.387420654296875,2.2849152088165283
138.44691467285156,126.64508056640625,4.998446464538574,3.4085769653320312,59.451576232910156,40.159427642822266,2.8995273113250732,32.52995681762695,2.2592997550964355
137.68118286132812,126.37940216064453,5.027451038360596,3.403233766555786,59.86198806762695,40.99782180786133,2.8943305015563965,32.52995681762695,2.254176378250122
136.53256225585938,124.69672393798828,5.10479736328125,3.4085769653320312,59.39295959472656,40.99782180786133,2.8943305015563965,32.44063949584961,2.2336843013763428
136.9154510498047,125.67090606689453,5.0757927894592285,3.371177911758423,58.601436614990234,40.955909729003906,2.8579564094543457,32.58355712890625,2.2131917476654053
147.7890167236328,128.1506805419922,5.2208147048950195,3.4299466609954834,58.92390441894531,41.291263580322266,2.9359006881713867,33.33382797241211,2.2849152088165283
145.4917755126953,130.36473083496094,5.298159599304199,3.440631628036499,59.33430862426758,40.91398239135742,2.9722747802734375,33.29810333251953,2.2951619625091553
149.70338439941406,131.07325744628906,5.336832523345947,3.4673445224761963,59.451576232910156,41.24934768676758,2.9930596351623535,33.74469757080078,2.3412699699401855
150.0862579345703,132.6674041748047,5.404510021209717,3.5047428607940674,60.27241134643555,41.375099182128906,3.0398261547088623,33.280235290527344,2.366885185241699
168.4641571044922,136.829833984375,5.704224109649658,3.68104887008667,64.2593002319336,43.38726043701172,3.143752336502075,34.74507141113281,2.4795942306518555
183.47280883789062,141.61224365234375,5.771900653839111,3.7505035400390625,64.43519592285156,44.98023223876953,3.2268927097320557,35.12021255493164,2.515456438064575
190.6707763671875,143.29495239257812,5.849246501922607,3.793243646621704,64.84561157226562,45.06406784057617,3.258070707321167,37.26386260986328,2.571810483932495
227.4265899658203,151.44273376464844,5.926591873168945,4.071058750152588,65.1387710571289,44.77063751220703,3.4451370239257812,38.335689544677734,2.7972280979156494
218.69711303710938,142.76358032226562,6.003936290740967,4.012290000915527,64.08342742919922,44.644874572753906,3.424351930618286,37.192413330078125,2.735750675201416
218.39085388183594,139.5753173828125,6.235973358154297,4.188595294952393,62.383121490478516,44.05799865722656,3.590632438659668,38.01414489746094,2.833090305328369
219.30972290039062,141.7008056640625,6.448672771453857,4.167225360870361,61.855445861816406,43.68070983886719,3.606221914291382,39.193153381347656,2.8279669284820557
217.1656494140625,140.6380615234375,6.4390034675598145,4.065715789794922,63.14531326293945,44.644874572753906,3.5282773971557617,38.90732955932617,2.7562434673309326
208.74244689941406,135.58995056152344,6.216638088226318,3.9802348613739014,63.20395278930664,43.513038635253906,3.481510877609253,37.3353157043457,2.6845192909240723
219.46292114257812,140.90374755859375,6.342323303222656,4.145854949951172,67.95303344726562,43.177669525146484,3.6218101978302,39.264610290527344,2.7972280979156494
225.43565368652344,144.0919952392578,6.264978408813477,4.108456134796143,67.1322021484375,42.800384521484375,3.627006769180298,40.19352722167969,2.8023509979248047
227.2733612060547,142.4978790283203,6.235973358154297,4.076401233673096,67.0735855102539,43.722633361816406,3.5386695861816406,38.97879409790039,2.761366367340088
226.66085815429688,143.1177978515625,6.342323303222656,4.065715789794922,67.48399353027344,43.471107482910156,3.523080587387085,39.37179183959961,2.761366367340088
228.6519012451172,144.0034637451172,6.487346649169922,4.071058750152588,68.07029724121094,43.68070983886719,3.5438663959503174,39.15742111206055,2.8023509979248047
228.0392303466797,144.8890838623047,6.4293365478515625,4.145854949951172,67.36673736572266,43.764549255371094,3.590632438659668,39.764793395996094,2.843336343765259
224.8231201171875,145.4204559326172,6.313317775726318,4.108456134796143,66.66316223144531,43.38726043701172,3.569847345352173,39.37179183959961,2.833090305328369
227.12037658691406,142.4978790283203,6.351990222930908,4.033659934997559,64.90424346923828,43.4291877746582,3.502295732498169,39.80052185058594,2.7306275367736816
226.77320861816406,139.92955017089844,6.371327877044678,4.055030822753906,65.31465911865234,42.842308044433594,3.476313829421997,39.40751647949219,2.710134983062744
223.0708465576172,139.5753173828125,6.303650379180908,3.9535207748413086,65.49053955078125,42.38117980957031,3.3879778385162354,38.335689544677734,2.623041868209839
220.60255432128906,138.15830993652344,6.342323303222656,3.94817852973938,64.84561157226562,42.88423156738281,3.3723886013031006,38.83586883544922,2.623041868209839
216.12881469726562,135.5013885498047,6.264978408813477,3.8894102573394775,63.14531326293945,43.26150131225586,3.33601450920105,38.62152099609375,2.582056760787964
218.9055633544922,136.38702392578125,6.129621982574463,3.9428365230560303,63.438472747802734,42.96806716918945,3.3983702659606934,39.58615493774414,2.638411521911621
223.0708465576172,140.4609375,6.216638088226318,3.937493324279785,63.14531326293945,43.1357536315918,3.4191548824310303,39.94343948364258,2.6742730140686035
219.0598602294922,139.04391479492188,6.158627033233643,3.9000954627990723,62.26585388183594,42.78971481323242,3.37758469581604,39.729061126708984,2.6179189682006836
215.0488739013672,138.86679077148438,6.1779632568359375,3.9268081188201904,61.67953872680664,42.57872009277344,3.3619961738586426,38.728694915771484,2.597426414489746
212.73484802246094,142.85214233398438,6.032940864562988,3.9054372310638428,61.67953872680664,42.494327545166016,3.3723886013031006,38.62152099609375,2.5923027992248535
223.37939453125,144.0865936279297,6.0812811851501465,3.9748919010162354,63.90752029418945,44.18228530883789,3.434743642807007,39.44324493408203,2.6435341835021973
220.9110565185547,143.02127075195312,6.003936290740967,3.94817852973938,62.089969635009766,44.26668930053711,3.434743642807007,39.05024337768555,2.623041868209839
222.7622528076172,143.28759765625,5.99426794052124,4.022975444793701,61.62091827392578,43.88689041137695,3.481510877609253,39.83625030517578,2.6589035987854004
222.45375061035156,140.8018035888672,5.9652628898620605,4.044345855712891,60.741455078125,43.21171951293945,3.4970996379852295,40.264984130859375,2.6742730140686035
222.6079864501953,139.20379638671875,6.013604164123535,4.044345855712891,60.565547943115234,43.085105895996094,3.491903305053711,40.33643341064453,2.6435341835021973
226.46473693847656,140.97938537597656,6.129621982574463,4.124484539031982,62.03133773803711,43.59149932861328,3.533473491668701,42.5872802734375,2.6998884677886963
238.6517791748047,140.97938537597656,6.158627033233643,4.225993633270264,62.383121490478516,44.85747146606445,3.611417531967163,43.76628494262695,2.7716126441955566
235.875,140.18038940429688,6.129621982574463,4.242021083831787,61.855445861816406,44.14008331298828,3.5958290100097656,43.33755111694336,2.761366367340088
231.5555877685547,137.78335571289062,5.984600067138672,4.087086200714111,60.565547943115234,42.70531463623047,3.4970996379852295,41.551177978515625,2.6589035987854004
230.1671142578125,138.2272491455078,5.858913898468018,4.161882400512695,59.86198806762695,43.085105895996094,3.5074920654296875,40.765167236328125,2.638411521911621
232.9438934326172,138.5823516845703,5.8782525062561035,4.177909851074219,60.565547943115234,43.50709915161133,3.5438663959503174,41.58690643310547,2.6691501140594482
228.9329071044922,139.55894470214844,5.897587299346924,4.1565399169921875,60.27241134643555,42.958518981933594,3.523080587387085,41.05099105834961,2.6742730140686035
227.0817413330078,140.35791015625,6.003936290740967,4.161882400512695,61.327762603759766,42.916324615478516,3.491903305053711,40.33643341064453,2.653780698776245
226.77320861816406,140.0915985107422,5.914621353149414,4.225993633270264,61.07822799682617,42.958518981933594,3.5074920654296875,40.30070495605469,2.679396152496338
225.23056030273438,137.3394775390625,5.815383434295654,4.161882400512695,60.7811393737793,42.83191680908203,3.4399406909942627,39.729061126708984,2.6435341835021973
226.46473693847656,137.69459533691406,5.835231781005859,4.21530818939209,60.18701171875,42.78971481323242,3.476313829421997,40.94380569458008,2.7408738136291504
223.0708465576172,137.60581970214844,5.815383434295654,4.13516902923584,58.82048416137695,42.325531005859375,3.434743642807007,39.65761947631836,2.7255046367645264
220.2939910888672,136.0078125,5.745916843414307,4.076401233673096,58.10749435424805,41.86133575439453,3.3827812671661377,39.15742111206055,2.6589035987854004
220.7567901611328,136.984375,5.795536518096924,4.103114128112793,59.474037170410156,41.98793411254883,3.4191548824310303,39.94343948364258,2.6896421909332275
228.77877807617188,139.55894470214844,5.815383434295654,4.145854949951172,60.42466735839844,42.62092208862305,3.4711179733276367,41.05099105834961,2.7255046367645264
221.836669921875,137.78335571289062,5.735993385314941,4.055030822753906,59.59285354614258,42.2833251953125,3.3879778385162354,39.764793395996094,2.6589035987854004
218.2884979248047,136.80682373046875,5.587134838104248,3.9802348613739014,58.939292907714844,42.325531005859375,3.320425271987915,39.15742111206055,2.61279559135437
220.1396942138672,136.984375,5.527592182159424,4.017632484436035,59.652286529541016,42.62092208862305,3.34121036529541,39.621883392333984,2.6742730140686035
218.75132751464844,136.984375,5.44819974899292,3.996262311935425,58.82048416137695,42.62092208862305,3.3100333213806152,39.37179183959961,2.6435341835021973
218.44281005859375,136.89559936523438,5.468048095703125,4.028317928314209,59.147247314453125,43.33831024169922,3.2944445610046387,38.478607177734375,2.6332881450653076
218.75132751464844,139.38140869140625,5.4978203773498535,4.081743240356445,60.30583190917969,44.604278564453125,3.3516030311584473,38.90732955932617,2.6845192909240723
221.06536865234375,140.35791015625,5.567286491394043,4.161325931549072,62.207096099853516,44.519874572753906,3.4451370239257812,39.69334411621094,2.7664899826049805
221.21958923339844,145.32949829101562,5.68637228012085,4.144455909729004,61.315895080566406,44.14008331298828,3.491903305053711,39.94343948364258,2.7869820594787598
220.60255432128906,143.82028198242188,5.6268310546875,4.093845367431641,60.18701171875,44.4776725769043,3.481510877609253,39.47897720336914,2.7499117851257324
219.21412658691406,141.95591735839844,5.517667770385742,3.9870007038116455,59.29579544067383,43.71809387207031,3.4295482635498047,38.08559799194336,2.69630765914917
212.11782836914062,135.91905212402344,5.4283528327941895,3.8970258235931396,58.96900939941406,42.2833251953125,3.3333940505981445,36.620765686035156,2.6373422145843506
211.03794860839844,137.3394775390625,5.45812463760376,3.981377124786377,58.96900939941406,42.83191680908203,3.3661816120147705,37.40678024291992,2.701667547225952
207.18124389648438,138.93751525878906,5.4283528327941895,3.97012996673584,59.59285354614258,43.67588806152344,3.3607170581817627,36.406410217285156,2.69630765914917
200.39346313476562,137.69459533691406,5.468048095703125,3.9645073413848877,59.38491439819336,43.04290771484375,3.3935048580169678,35.37030029296875,2.664144277572632
181.26429748535156,130.05970764160156,5.3291144371032715,3.8520383834838867,57.27569580078125,41.77694320678711,3.3388590812683105,33.94119644165039,2.573017120361328
171.23692321777344,128.46168518066406,5.219951629638672,3.8239214420318604,56.889495849609375,42.241127014160156,3.2514255046844482,32.61928176879883,2.4979703426361084
156.89004516601562,119.67267608642578,4.783302307128906,3.5933613777160645,53.44343948364258,39.751399993896484,3.0055196285247803,30.600666046142578,2.3264365196228027
180.1844482421875,129.6157989501953,4.942083358764648,3.5821146965026855,54.42379379272461,41.69254684448242,3.016448736190796,32.61928176879883,2.310354709625244
184.5039520263672,132.1903533935547,5.031397342681885,3.6664655208587646,56.94891357421875,41.81913757324219,3.0929524898529053,34.24489212036133,2.3854010105133057
184.81248474121094,133.61080932617188,5.081017017364502,3.7002060413360596,56.889495849609375,42.663116455078125,3.1585278511047363,34.78080749511719,2.4282848834991455
180.1844482421875,134.6761474609375,4.991703033447266,3.655219316482544,57.24598693847656,42.11454391479492,3.1257402896881104,34.06624984741211,2.4068427085876465
175.86495971679688,133.1669158935547,5.011550426483154,3.643972158432007,57.810428619384766,42.78971481323242,3.0929524898529053,33.56605911254883,2.3800406455993652
178.95028686523438,133.1669158935547,5.021474361419678,3.655219316482544,57.95895767211914,42.536529541015625,3.103881597518921,34.084110260009766,2.3854010105133057
180.95574951171875,136.36294555664062,5.041321754455566,3.6777122020721436,57.95895767211914,42.83191680908203,3.109346389770508,34.673614501953125,2.3961217403411865
178.33323669433594,138.04971313476562,4.991703033447266,3.6664655208587646,58.345157623291016,42.70531463623047,3.0984177589416504,34.35206604003906,2.390761137008667
176.17349243164062,139.02626037597656,4.956968784332275,3.6889591217041016,60.72172927856445,43.04290771484375,3.0874879360198975,34.762935638427734,2.4068427085876465
171.3911895751953,137.16192626953125,4.937121391296387,3.655219316482544,60.008758544921875,42.494327545166016,3.043771743774414,34.51284408569336,2.3800406455993652
171.54547119140625,137.16192626953125,4.91727352142334,3.6720893383026123,59.830509185791016,43.422706604003906,3.0547008514404297,35.12021255493164,2.3961217403411865
169.69427490234375,134.4985809326172,4.862692832946777,3.6327250003814697,59.533447265625,42.70531463623047,3.038306951522827,34.673614501953125,2.3693196773529053
161.36378479003906,129.2606964111328,4.649329662322998,3.5315043926239014,57.45393753051758,41.39715576171875,2.9727320671081543,33.80144119262695,2.2996339797973633
162.90647888183594,130.05970764160156,4.773377418518066,3.5202572345733643,58.07778549194336,42.494327545166016,2.950874090194702,32.97702407836914,2.283552408218384
164.29489135742188,128.1953582763672,4.79322624206543,3.5708680152893066,58.73134994506836,42.70531463623047,2.983660936355591,32.61857986450195,2.283552408218384
162.13511657714844,126.77489471435547,4.822997093200684,3.5371274948120117,59.35519790649414,42.2833251953125,2.9290153980255127,32.08090591430664,2.2621102333068848
162.13511657714844,128.46168518066406,4.768414497375488,3.5596203804016113,60.30583190917969,42.62092208862305,2.918086051940918,31.97337532043457,2.272831439971924
159.2040557861328,127.84024047851562,4.698948860168457,3.5483736991882324,59.147247314453125,41.4815559387207,2.9016926288604736,31.148950576782227,2.2674710750579834
160.129638671875,126.95246887207031,4.679101467132568,3.5596203804016113,59.087825775146484,41.69254684448242,2.88529896736145,31.650768280029297,2.2621102333068848
159.35830688476562,126.4197769165039,4.808112621307373,3.5652449131011963,59.88993835449219,42.11454391479492,2.918086051940918,31.39985466003418,2.2567501068115234
158.27845764160156,125.08812713623047,4.738644123077393,3.5539979934692383,59.474037170410156,41.86133575439453,2.918086051940918,31.04141616821289,2.2460293769836426
163.6778106689453,126.1534652709961,4.778339862823486,3.6046082973480225,59.9493522644043,42.367733001708984,2.945408821105957,31.579078674316406,2.2781920433044434
168.3058319091797,126.77489471435547,4.733682155609131,3.5821146965026855,60.662315368652344,41.69254684448242,2.923550605773926,31.901683807373047,2.2674710750579834
166.60890197753906,124.99935913085938,4.92719841003418,3.5539979934692383,61.07822799682617,41.55461502075195,2.918086051940918,31.937522888183594,2.2567501068115234
159.66683959960938,119.7614517211914,4.902389049530029,3.492140054702759,59.533447265625,40.32619094848633,2.8743696212768555,31.148950576782227,2.213866949081421
158.74127197265625,127.92900848388672,4.971856594085693,3.4977633953094482,58.7907600402832,40.53799819946289,2.8689048290252686,31.11310577392578,2.1977851390838623
160.28392028808594,127.3075942993164,4.892464637756348,3.4977633953094482,59.087825775146484,40.49563980102539,2.8689048290252686,31.005569458007812,2.2085061073303223
158.43272399902344,126.06468963623047,4.783302307128906,3.475269317626953,59.9493522644043,39.6908073425293,2.825187921524048,30.682964324951172,2.1870641708374023
156.58151245117188,123.75645446777344,4.698948860168457,3.435905933380127,59.533447265625,38.970699310302734,2.7978649139404297,29.75101089477539,2.1602623462677
154.57603454589844,123.93401336669922,4.669177532196045,3.3852951526641846,58.4639892578125,38.12350845336914,2.765078067779541,28.890737533569336,2.1441807746887207
150.95074462890625,120.91556549072266,4.520318984985352,3.329061508178711,58.31544876098633,37.61519241333008,2.7377548217773438,28.38890838623047,2.1173784732818604
148.01963806152344,116.65421295166016,4.376423358917236,3.261580467224121,59.474037170410156,36.895084381103516,2.694038152694702,27.815397262573242,2.0744946002960205
137.52947998046875,110.9724349975586,4.019164085388184,3.1041245460510254,54.86940383911133,34.565311431884766,2.5683529376983643,25.664724349975586,1.9833670854568481
141.2812957763672,116.21031951904297,3.9248876571655273,3.0703840255737305,55.04764175415039,36.30205154418945,2.5301010608673096,26.166547775268555,1.9351229667663574
140.10391235351562,114.16844177246094,3.9993162155151367,3.0253965854644775,53.562278747558594,35.624290466308594,2.50824236869812,25.73641586303711,1.8922398090362549
146.1476287841797,117.36444854736328,4.574901103973389,3.137864351272583,55.87944030761719,36.00553512573242,2.573817729949951,27.277727127075195,1.9726462364196777
144.34237670898438,116.03276062011719,4.584824562072754,3.019773483276367,54.54262161254883,36.471492767333984,2.4699904918670654,26.955123901367188,1.902960181236267
143.00807189941406,117.00934600830078,4.768414497375488,3.064760208129883,55.79032516479492,36.30205154418945,2.5027778148651123,27.206039428710938,1.8975999355316162
141.2812957763672,112.92555236816406,4.574901103973389,3.0029025077819824,55.107059478759766,35.70901870727539,2.4590611457824707,26.63253402709961,1.843995451927185
139.24057006835938,113.10310363769531,4.386347770690918,2.957915782928467,54.51291275024414,35.15835189819336,2.4262735843658447,26.417461395263672,1.8011115789413452
138.06320190429688,113.10310363769531,4.366499900817871,2.890434741973877,54.36437225341797,35.11599349975586,2.4044156074523926,25.557191848754883,1.779670000076294
137.435302734375,112.21531677246094,4.3069562911987305,2.845447540283203,53.9565315246582,34.73474884033203,2.3661630153656006,25.642446517944336,1.7475073337554932
143.79293823242188,114.87866973876953,4.4756622314453125,2.929798126220703,55.40664291381836,35.539573669433594,2.448132276535034,27.048999786376953,1.8118327856063843
149.05177307128906,118.60733032226562,4.674140453338623,3.0928776264190674,56.76613235473633,37.31867980957031,2.579281806945801,28.022764205932617,1.945844292640686
145.83367919921875,114.16844177246094,4.485542297363281,3.0141496658325195,55.40664291381836,36.25969314575195,2.513707399368286,27.698171615600586,1.8707977533340454
146.22613525390625,113.10310363769531,4.3683061599731445,3.042266845703125,55.31602478027344,35.920814514160156,2.5683529376983643,27.48177719116211,1.9136812686920166
145.1272735595703,113.45822143554688,4.3683061599731445,3.0478899478912354,55.1347541809082,36.34440994262695,2.579281806945801,27.589975357055664,1.9136812686920166
142.77259826660156,116.47666931152344,4.337723255157471,3.053513526916504,54.47011184692383,35.70901870727539,2.5847465991973877,27.48177719116211,1.9136812686920166
146.61859130859375,120.20535278320312,4.424376487731934,3.1266181468963623,56.494232177734375,36.51384353637695,2.644857168197632,28.022764205932617,1.945844292640686
146.77557373046875,119.22877502441406,4.429473400115967,3.1266181468963623,55.43686294555664,36.598567962646484,2.6229989528656006,28.455551147460938,1.9136812686920166
147.1680145263672,120.11656951904297,4.424376487731934,3.137864351272583,55.67854309082031,36.598567962646484,2.5956759452819824,29.140785217285156,1.8975999355316162
146.3046112060547,118.7848892211914,4.27146053314209,3.109748363494873,56.25255584716797,36.17497634887695,2.5847465991973877,28.888328552246094,1.8922398090362549
145.99066162109375,117.1868896484375,4.302042484283447,3.0591373443603516,58.5485725402832,36.00553512573242,2.5574238300323486,28.852266311645508,1.8707977533340454
144.2638702392578,116.21031951904297,4.103252410888672,2.986032724380493,57.64223861694336,35.327789306640625,2.486384153366089,28.3834171295166,1.8171933889389038
142.77259826660156,116.03276062011719,4.031890869140625,2.93542218208313,57.37035369873047,34.3958740234375,2.453596591949463,28.022764205932617,1.8011115789413452
142.537109375,116.29910278320312,4.108348846435547,2.946668863296509,57.03803253173828,34.3958740234375,2.4754552841186523,28.130950927734375,1.8118327856063843
139.47601318359375,113.01432800292969,3.7923221588134766,2.86794114112854,55.61812973022461,33.33689880371094,2.4044156074523926,27.445716857910156,1.768949270248413
138.76959228515625,114.78987884521484,4.042084693908691,2.8960578441619873,55.467079162597656,33.9299201965332,2.4372031688690186,27.6621036529541,1.7850302457809448
144.73483276367188,120.29412078857422,4.169516086578369,2.9635391235351562,56.977622985839844,36.04790115356445,2.486384153366089,28.99652671813965,1.8171933889389038
146.5400848388672,124.02278137207031,4.205195426940918,3.0029025077819824,57.219295501708984,36.17497634887695,2.519171714782715,29.826021194458008,1.843995451927185
146.38308715820312,123.93401336669922,4.266363143920898,2.997279405593872,56.494232177734375,36.13261413574219,2.5301010608673096,29.934219360351562,1.843995451927185
152.8977508544922,126.06468963623047,4.852541446685791,3.1434881687164307,57.3099250793457,37.31867980957031,2.6557862758636475,31.16044807434082,1.9351229667663574
