AAPL,AMZN,CSCO,GOOG,GOOGL,META,MSFT,NVDA,PEP,TSLA
27.889158248901367,18.756999969482422,19.56121253967285,26.59914207458496,26.772003173828125,76.15110778808594,36.31857681274414,0.49941831827163696,74.39488220214844,14.186667442321777
28.242015838623047,18.85849952697754,21.39893341064453,26.944549560546875,27.17060089111328,75.87242126464844,36.927024841308594,0.5351768732070923,74.2985610961914,13.525333404541016
28.380483627319336,19.09149932861328,21.37714195251465,27.24629020690918,27.4268741607666,75.38471221923828,37.5954704284668,0.5354169607162476,73.4538345336914,13.584667205810547
28.5479793548584,18.771499633789062,21.28997802734375,26.940086364746094,27.12083625793457,75.245361328125,37.61273956298828,0.5370968580245972,72.88328552246094,13.623332977294922
28.74674415588379,18.668500900268555,21.42072296142578,26.78425407409668,27.003398895263672,76.35016632080078,37.569576263427734,0.5308567881584167,73.6020278930664,13.630666732788086
28.68644142150879,18.950000762939453,21.28997802734375,26.941574096679688,27.192493438720703,79.04745483398438,37.5436897277832,0.5322969555854797,73.15005493164062,14.11400032043457
28.920928955078125,19.183000564575195,21.507888793945312,26.74703025817871,26.96109962463379,79.52519989013672,37.854400634765625,0.5361366868019104,73.40196228027344,14.473999977111816
29.702571868896484,19.006999969482422,21.52241325378418,26.39765167236328,26.622716903686523,78.47016906738281,38.10468292236328,0.531816840171814,73.69096374511719,13.822667121887207
29.5172119140625,18.929500579833984,21.52241325378418,26.6050968170166,26.804351806640625,78.08200073242188,38.05290985107422,0.537478506565094,73.78729248046875,13.607333183288574
28.762367248535156,19.26849937438965,21.42072296142578,26.991201400756836,27.236286163330078,79.1867904663086,37.96660232543945,0.5333829522132874,73.7280044555664,13.583999633789062
29.126394271850586,19.239999771118164,21.725801467895508,27.5673828125,27.831438064575195,80.03280639648438,38.02701950073242,0.5348286032676697,73.40939331054688,13.812666893005371
28.688674926757812,19.007999420166016,21.43525505065918,27.712299346923828,27.997644424438477,78.59956359863281,37.84577560424805,0.5314557552337646,73.3426742553711,13.555999755859375
28.829370498657227,19.283000946044922,21.929183959960938,28.35448455810547,28.61419677734375,79.37590026855469,37.87165451049805,0.5444647073745728,73.35752868652344,13.155332565307617
28.889665603637695,19.230499267578125,21.457046508789062,28.4686279296875,28.801799774169922,79.22660064697266,37.35380935668945,0.5343466997146606,72.91293334960938,13.303999900817871
28.7065372467041,19.13599967956543,21.30450439453125,28.455228805541992,28.77890968322754,80.5205078125,37.1639404296875,0.5403695106506348,72.62572479248047,13.496000289916992
28.230854034423828,19.39150047302246,21.28271484375,28.552499771118164,28.93317413330078,80.82904815673828,37.207096099853516,0.5507286190986633,72.52875518798828,13.375332832336426
28.273286819458008,19.004499435424805,21.013954162597656,28.173093795776367,28.50870132446289,79.63468170166016,36.559791564941406,0.5432602167129517,71.73804473876953,12.925333023071289
28.393882751464844,18.92799949645996,21.326295852661133,28.230911254882812,28.56841468811035,79.0673599243164,36.98268508911133,0.544705867767334,71.64108276367188,12.725333213806152
27.806529998779297,18.475500106811523,20.81783676147461,27.54405975341797,27.85930824279785,77.18622589111328,36.274959564208984,0.5541013479232788,70.44007873535156,12.687999725341797
27.299575805664062,18.318500518798828,20.52728271484375,27.353984832763672,27.65229606628418,77.20612335205078,36.23183059692383,0.5512106418609619,69.84334564208984,12.916000366210938
27.793134689331055,18.711999893188477,20.512758255004883,27.568872451782227,27.924991607666016,78.55974578857422,35.40327072143555,0.5461513996124268,71.39491271972656,12.73799991607666
27.6010684967041,18.52899932861328,20.294843673706055,27.162418365478516,27.518434524536133,77.68388366699219,35.71397018432617,0.5468741655349731,70.35806274414062,12.578666687011719
27.90479278564453,18.667499542236328,20.556339263916016,27.519245147705078,27.948381423950195,77.70378112792969,35.86933135986328,0.5533785223960876,71.20097351074219,13.046667098999023
28.371545791625977,18.59600067138672,20.447385787963867,27.33711051940918,27.747840881347656,78.98773956298828,35.990169525146484,0.5601244568824768,70.21631622314453,12.982000350952148
28.690908432006836,18.756999969482422,20.447385787963867,27.766887664794922,28.173303604125977,80.53047180175781,36.68061447143555,0.550969660282135,70.59675598144531,13.380666732788086
28.47427749633789,18.66200065612793,20.52728271484375,27.691951751708984,28.049396514892578,82.36183166503906,36.49937057495117,0.55940181016922,70.19393920898438,13.043333053588867
28.116952896118164,18.92449951171875,20.65803337097168,27.809568405151367,28.11309242248535,83.40690612792969,37.00859069824219,0.565424382686615,71.11892700195312,13.20533275604248
28.409513473510742,18.75550079345703,20.636240005493164,27.73264503479004,28.13399314880371,84.03394317626953,36.99132537841797,0.547114908695221,71.49934387207031,13.308667182922363
28.29338836669922,18.704500198364258,20.33842658996582,28.29741096496582,28.73959732055664,84.90982055664062,37.02585220336914,0.5396467447280884,71.5068130493164,13.447999954223633
27.554174423217773,18.54800033569336,19.946189880371094,27.731401443481445,28.215105056762695,82.5310287475586,35.783023834228516,0.50688236951828,71.05924224853516,12.953332901000977
27.74622917175293,18.36750030517578,19.677431106567383,27.552000045776367,28.04790496826172,82.62062072753906,35.567256927490234,0.5051959156990051,71.3352279663086,12.694000244140625
27.525135040283203,18.527999877929688,19.706478118896484,27.21303939819336,27.744853973388672,82.90924072265625,35.36011505126953,0.5150737166404724,71.57392883300781,12.333333015441895
28.2219181060791,18.72949981689453,20.084197998046875,27.39616584777832,27.923498153686523,82.8097152709961,35.351478576660156,0.5172416567802429,71.99913024902344,12.704667091369629
27.788660049438477,18.604999542236328,20.150074005126953,27.1961669921875,27.603031158447266,81.83431243896484,35.09256362915039,0.5042323470115662,71.32776641845703,12.584667205810547
27.748464584350586,18.51300048828125,19.94513511657715,26.92618751525879,27.34377098083496,81.2868881225586,35.144351959228516,0.5061599016189575,70.93242645263672,12.505999565124512
27.9874210357666,18.612499237060547,19.85729217529297,26.57730484008789,26.936716079711914,81.17740631103516,34.77323913574219,0.5073641538619995,71.37999725341797,12.733332633972168
28.440776824951172,18.851999282836914,19.923173904418945,26.638591766357422,27.06808853149414,82.05329132080078,35.8607063293457,0.522059977054596,71.96929931640625,13.539999961853027
28.141517639160156,18.720500946044922,20.047597885131836,26.651248931884766,27.113370895385742,81.93384552001953,35.84342956542969,0.5266373753547668,71.76789093017578,13.550000190734863
28.049951553344727,19.059999465942383,20.164709091186523,26.879039764404297,27.311426162719727,81.89404296875,35.748497009277344,0.530491828918457,71.63362121582031,13.844667434692383
28.26435089111328,19.177000045776367,20.223270416259766,26.837852478027344,27.270618438720703,81.78453826904297,35.80029296875,0.5427786111831665,71.87232971191406,14.005999565124512
28.38494110107422,19.13249969482422,20.523361206054688,26.799638748168945,27.296499252319336,81.65515899658203,36.007423400878906,0.548319399356842,71.76044464111328,14.0600004196167
28.329111099243164,19.118000030517578,20.479442596435547,26.757949829101562,27.30147361755371,82.62062072753906,36.041954040527344,0.5432602167129517,71.2606201171875,13.985333442687988
28.206287384033203,19.25550079345703,20.355010986328125,26.322216033935547,26.860580444335938,83.12821197509766,35.947017669677734,0.5386831760406494,71.97673797607422,13.830666542053223
28.31348419189453,19.172500610351562,20.677066802978516,26.42841911315918,26.923280715942383,82.32201385498047,36.47348403930664,0.5451878309249878,72.08118438720703,13.85533332824707
28.177255630493164,19.302000045776367,20.93324089050293,26.49144744873047,27.04669189453125,81.92389678955078,36.387184143066406,0.5418149828910828,71.94690704345703,13.779999732971191
27.860122680664062,18.777999877929688,20.435523986816406,26.00757598876953,26.51025390625,80.40107727050781,35.92110824584961,0.5348286032676697,71.4695053100586,13.78600025177002
28.496614456176758,19.475500106811523,20.84541130065918,26.569860458374023,27.09695053100586,82.70022583007812,37.03448486328125,0.5321784019470215,71.98421478271484,13.684666633605957
28.342510223388672,19.55900001525879,20.99911117553711,26.49988555908203,27.016834259033203,83.22775268554688,36.80144119262695,0.5314557552337646,72.19308471679688,13.96066665649414
28.724407196044922,19.489999771118164,20.947877883911133,26.767627716064453,27.328344345092773,84.23300170898438,37.10353088378906,0.537478506565094,72.5660629272461,14.629332542419434
28.958894729614258,19.499500274658203,20.99180030822754,27.14653778076172,27.740373611450195,82.02342224121094,37.40559768676758,0.5353103280067444,71.40983581542969,14.573332786560059
29.095129013061523,22.2549991607666,21.094266891479492,28.04281997680664,28.54652214050293,81.14755249023438,41.31532669067383,0.5307331085205078,70.99210357666016,14.562000274658203
29.624404907226562,21.92799949645996,21.145503997802734,27.63759422302246,28.171316146850586,81.52577209472656,41.45341110229492,0.5348286032676697,70.48485565185547,15.436667442321777
29.15766143798828,21.465499877929688,21.46022605895996,27.553495407104492,28.084230422973633,80.3015365600586,42.428680419921875,0.537478506565094,70.43263244628906,15.36533260345459
28.728872299194336,21.4685001373291,21.26260757446289,27.32457733154297,27.935937881469727,80.092529296875,42.34238052368164,0.5333829522132874,70.40280151367188,15.49666690826416
27.9494571685791,21.089000701904297,21.10158348083496,26.740345001220703,27.30794334411621,78.4004898071289,41.979896545410156,0.5348286032676697,70.95481872558594,15.069999694824219
28.798105239868164,21.14349937438965,21.321163177490234,26.76821517944336,27.4268741607666,78.61946868896484,41.99714279174805,0.5480787754058838,71.28302764892578,15.0686674118042
28.742271423339844,21.152000427246094,21.35044288635254,26.911535263061523,27.510475158691406,78.44031524658203,41.63465118408203,0.544705867767334,71.57392883300781,15.36733341217041
28.09462547302246,21.059499740600586,21.145503997802734,26.414888381958008,27.022804260253906,77.19617462158203,41.0822868347168,0.5307331085205078,71.17859649658203,15.529999732971191
27.91819190979004,20.954999923706055,21.204055786132812,26.087438583374023,26.626697540283203,77.73363494873047,39.94303512573242,0.5324192047119141,71.22335815429688,15.362000465393066
28.09088134765625,21.3439998626709,21.086944580078125,26.409912109375,26.973041534423828,78.06209564208984,40.30552673339844,0.5418149828910828,70.97718811035156,15.786666870117188
28.62013053894043,21.684499740600586,21.394351959228516,26.784137725830078,27.3169002532959,78.14170837402344,41.21175765991211,0.5018233060836792,72.02152252197266,15.77400016784668
28.32859230041504,21.642499923706055,21.37972068786621,26.658729553222656,27.15915298461914,77.64407348632812,40.883792877197266,0.49700507521629333,71.87232971191406,15.965999603271484
28.227670669555664,21.551000595092773,21.394351959228516,26.327302932739258,26.808332443237305,77.09664154052734,40.86653137207031,0.5018233060836792,71.76044464111328,16.31599998474121
28.259065628051758,21.3435001373291,21.482187271118164,26.35616683959961,26.84615135192871,78.07205200195312,41.10818862915039,0.5047141909599304,71.9170913696289,16.211999893188477
28.918394088745117,21.61400032043457,21.26260757446289,26.7930965423584,27.3293399810791,80.98829650878906,42.048927307128906,0.5129052996635437,73.1031494140625,16.273332595825195
28.87803077697754,21.299999237060547,21.62857437133789,26.566667556762695,27.194482803344727,80.04276275634766,41.68644332885742,0.513146162033081,73.26726531982422,16.589332580566406
29.19647979736328,21.261999130249023,21.782283782958984,26.489532470703125,27.20344352722168,80.50059509277344,41.43614196777344,0.5124234557151794,73.14043426513672,16.583332061767578
29.169565200805664,21.085500717163086,21.767642974853516,26.74134063720703,27.33332061767578,80.25177001953125,41.331912994384766,0.5092284679412842,73.06585693359375,16.47599983215332
29.167320251464844,21.19300079345703,21.679813385009766,26.83639144897461,27.49405288696289,80.17215728759766,41.331912994384766,0.5092284679412842,72.87190246582031,16.290000915527344
29.465591430664062,21.581499099731445,21.540742874145508,26.99762725830078,27.70802879333496,80.10247802734375,41.192928314208984,0.5055981278419495,72.50638580322266,16.374666213989258
29.723491668701172,21.381500244140625,21.416309356689453,26.87819480895996,27.594074249267578,80.16220092773438,40.7411994934082,0.5048722624778748,71.80519104003906,16.51533317565918
29.06865882873535,21.273500442504883,21.18941879272461,26.49052619934082,27.229318618774414,78.95787048339844,40.4719123840332,0.5017257332801819,71.45459747314453,16.497333526611328
29.611358642578125,21.570999145507812,21.452913284301758,26.862266540527344,27.580636978149414,80.17215728759766,41.357975006103516,0.5285909175872803,71.89469909667969,16.495332717895508
29.553054809570312,21.328500747680664,21.482187271118164,26.861772537231445,27.577152252197266,79.7740249633789,41.21898651123047,0.5358519554138184,72.40196228027344,16.76333236694336
29.21665382385254,21.46150016784668,21.452913284301758,26.480077743530273,27.136262893676758,78.81852722167969,40.70645523071289,0.5356097221374512,71.9320297241211,16.719999313354492
29.27497100830078,21.54599952697754,21.357759475708008,26.573633193969727,27.329837799072266,79.91337585449219,41.027870178222656,0.5416606068611145,71.5888671875,16.6299991607666
29.144906997680664,21.54949951171875,21.284564971923828,26.831911087036133,27.56570816040039,80.06266021728516,40.758583068847656,0.5310112237930298,71.6485366821289,16.55666732788086
29.180774688720703,21.829500198364258,21.29189109802246,26.888145446777344,27.63239097595215,82.05329132080078,40.697776794433594,0.5252023935317993,71.61322021484375,16.599332809448242
29.010347366333008,21.538999557495117,20.940563201904297,26.70849609375,27.4532470703125,81.66511535644531,40.272117614746094,0.5346416234970093,70.74153137207031,16.39466667175293
28.851110458374023,21.34749984741211,20.91860008239746,26.540790557861328,27.345762252807617,81.75468444824219,40.08101272583008,0.5387561917304993,69.92245483398438,16.609333038330078
28.660499572753906,21.174999237060547,20.699026107788086,26.217323303222656,27.044700622558594,80.29158782958984,39.724853515625,0.5264125466346741,69.76466369628906,17.086000442504883
28.575281143188477,21.27400016784668,20.669742584228516,26.210355758666992,26.979015350341797,80.29158782958984,39.65535354614258,0.5290749073028564,69.93749237060547,17.066667556762695
28.90268898010254,21.53849983215332,20.977155685424805,26.707998275756836,27.498531341552734,81.77459716796875,40.489295959472656,0.519635796546936,70.40339660644531,16.713333129882812
28.83765983581543,21.648500442504883,21.12354278564453,26.604488372802734,27.37114143371582,81.4461441040039,40.341609954833984,0.5252023935317993,70.70394897460938,16.76066780090332
28.519208908081055,21.496000289916992,20.889324188232422,26.491025924682617,27.243253707885742,81.14755249023438,39.933319091796875,0.5109230279922485,70.44094848632812,16.71266746520996
28.463146209716797,21.183500289916992,20.84541130065918,26.235736846923828,27.020814895629883,80.3313980102539,39.5076789855957,0.5099548697471619,69.6143798828125,16.691999435424805
28.615650177001953,21.363000869750977,21.013751983642578,26.283010482788086,27.11387062072754,80.67975616455078,39.81171417236328,0.5162475109100342,70.29817199707031,16.874666213989258
28.548364639282227,21.390499114990234,21.174776077270508,26.33824920654297,27.19995880126953,81.40633392333984,39.933319091796875,0.5222981572151184,70.67389678955078,17.360666275024414
28.67844009399414,21.969499588012695,21.37972068786621,26.709989547729492,27.676679611206055,82.52107238769531,40.584842681884766,0.5310112237930298,71.56063842773438,17.459333419799805
28.391389846801758,21.746000289916992,21.247966766357422,26.707998275756836,27.74336051940918,82.12295532226562,40.0462532043457,0.5293172001838684,71.2825698852539,17.500667572021484
28.617887496948242,21.81450080871582,21.182100296020508,26.78264617919922,27.850847244262695,84.34249877929688,40.159183502197266,0.5271388292312622,71.83866882324219,17.319332122802734
28.48781967163086,22.29949951171875,21.072309494018555,26.8966064453125,28.035463333129883,87.46775817871094,39.8812141418457,0.5135852694511414,71.83866882324219,17.844667434692383
28.730018615722656,22.04199981689453,20.867372512817383,26.765228271484375,27.795608520507812,88.44316101074219,39.64666748046875,0.5085025429725647,71.605712890625,17.67799949645996
28.593219757080078,22.0049991607666,20.78685760498047,26.63534164428711,27.76475715637207,87.56729125976562,39.65535354614258,0.5123752355575562,71.26005554199219,17.91933250427246
28.42502212524414,21.905000686645508,20.699026107788086,26.45917510986328,27.521421432495117,87.59716033935547,39.31657409667969,0.5019677877426147,71.32014465332031,17.805999755859375
27.927167892456055,21.493000030517578,20.157392501831055,25.953073501586914,26.933732986450195,85.39752197265625,38.54343795776367,0.4869619905948639,70.40339660644531,17.468000411987305
28.128999710083008,21.704500198364258,20.098838806152344,25.90281105041504,26.873517990112305,85.3676528930664,38.35232162475586,0.4867198169231415,70.14036560058594,17.884000778198242
28.391389846801758,21.86949920654297,20.172592163085938,25.9689998626709,27.035743713378906,86.5023193359375,38.61294174194336,0.4937388002872467,71.027099609375,17.94333267211914
28.355504989624023,21.885499954223633,20.157840728759766,26.046630859375,27.23678207397461,86.88053131103516,38.56949996948242,0.4942229688167572,71.13230895996094,18.667999267578125
28.2568302154541,21.802000045776367,20.07670783996582,26.019756317138672,27.15119171142578,87.13931274414062,38.56081008911133,0.4881722033023834,70.9369125366211,18.648000717163086
28.18730354309082,21.836000442504883,20.179964065551758,26.127248764038086,27.370641708374023,86.81086730957031,38.482635498046875,0.4789750576019287,72.4398193359375,17.858667373657227
27.48761558532715,21.485000610351562,19.90707015991211,25.71967887878418,26.95612335205078,85.24822235107422,38.430511474609375,0.47558656334877014,71.84617614746094,16.997333526611328
26.926956176757812,21.719499588012695,19.84805679321289,25.911270141601562,27.102922439575195,85.47714233398438,38.67374801635742,0.4697779417037964,71.07968139648438,17.19466781616211
27.646835327148438,22.175500869750977,20.120967864990234,26.381546020507812,27.673194885253906,87.53743743896484,38.75192642211914,0.4780069887638092,71.80109405517578,17.27666664123535
28.18058204650879,22.778499603271484,20.49712371826172,27.198673248291016,28.45047950744629,89.6773452758789,39.55978775024414,0.4811533987522125,73.05603790283203,17.477333068847656
28.16936683654785,23.278499603271484,20.67414665222168,27.922746658325195,29.070016860961914,89.25932312011719,39.62928771972656,0.48139527440071106,72.98836517333984,17.709999084472656
28.440719604492188,23.059499740600586,20.733150482177734,27.878952026367188,29.059070587158203,89.33895111083984,39.75090408325195,0.4780069887638092,72.40223693847656,17.542667388916016
28.81972312927246,23.77400016784668,20.888044357299805,28.85582733154297,29.945833206176758,90.423828125,40.5327262878418,0.4886561930179596,72.81555938720703,17.778667449951172
29.06865882873535,24.15049934387207,20.784778594970703,33.48788833618164,34.814552307128906,94.52449798583984,40.49796676635742,0.48575183749198914,72.72535705566406,18.310667037963867
29.61808967590332,24.405000686645508,20.67414665222168,32.994720458984375,34.47716522216797,97.45072174072266,40.758583068847656,0.4767967760562897,73.12364196777344,18.817333221435547
29.322067260742188,24.399999618530273,20.534000396728516,32.958892822265625,34.60206985473633,97.92845916748047,41.07131576538086,0.4789750576019287,72.83807373046875,17.784666061401367
28.081899642944336,24.41349983215332,20.305362701416016,32.948936462402344,34.589630126953125,96.58479309082031,39.55978775024414,0.4697779417037964,73.01841735839844,17.857999801635742
28.068449020385742,24.108999252319336,20.65938949584961,32.06214141845703,33.57597351074219,94.99230194091797,40.05494689941406,0.47558656334877014,72.79299926757812,17.81333351135254
27.920438766479492,26.47100067138672,20.94704818725586,31.031021118164062,32.582725524902344,96.4952163696289,39.90726089477539,0.4700198769569397,72.27448272705078,17.694000244140625
27.532466888427734,26.570499420166016,20.806907653808594,31.215150833129883,32.75688934326172,93.72825622558594,39.39474868774414,0.4673575758934021,71.88375091552734,16.867332458496094
27.669261932373047,26.30150032043457,20.806907653808594,31.25197410583496,32.82605743408203,94.84300994873047,39.38605499267578,0.4775228798389435,72.22190856933594,17.654666900634766
27.581802368164062,26.450000762939453,20.94704818725586,31.447551727294922,32.91413879394531,96.5350341796875,40.2113151550293,0.483331561088562,72.5374984741211,17.58799934387207
27.442758560180664,26.83799934387207,20.8732852935791,31.480392456054688,33.06989288330078,94.76338195800781,40.72382736206055,0.48454177379608154,72.61263275146484,17.785999298095703
27.20279884338379,26.8075008392334,20.96179962158203,31.133037567138672,32.71857833862305,93.56900787353516,40.56746292114258,0.4828476011753082,72.40223693847656,17.74333381652832
26.561416625976562,26.75149917602539,20.91754722595215,31.411718368530273,33.077857971191406,93.69840240478516,40.66303253173828,0.49107658863067627,73.22883605957031,17.332666397094727
25.709226608276367,26.594999313354492,20.67414665222168,31.314180374145508,32.906673431396484,93.61876678466797,41.29717254638672,0.4930126667022705,73.49935913085938,17.75200080871582
25.879669189453125,26.850500106811523,20.851167678833008,32.037254333496094,33.50431823730469,95.98760986328125,41.331912994384766,0.49809518456459045,74.53636932373047,18.0086669921875
25.93598175048828,26.472999572753906,20.806907653808594,31.982515335083008,33.348060607910156,94.6738052368164,40.49796676635742,0.494949072599411,74.50630950927734,16.408666610717773
26.02383804321289,26.131000518798828,20.762653350830078,31.615253448486328,33.061431884765625,93.85765075683594,40.60221862792969,0.5561822056770325,74.46870422363281,16.167333602905273
26.970001220703125,26.200000762939453,21.087188720703125,31.537126541137695,32.99923324584961,93.70835876464844,41.11475372314453,0.5755445957183838,74.46121978759766,16.076000213623047
25.566526412963867,26.37299919128418,20.666767120361328,32.88325500488281,34.35076904296875,93.18083190917969,40.315555572509766,0.572640061378479,74.10804748535156,15.824666976928711
25.960763931274414,26.295499801635742,20.578262329101562,32.822540283203125,34.40899658203125,93.74816131591797,40.60221862792969,0.5740922689437866,73.92767333984375,15.878000259399414
25.940486907958984,26.482999801635742,21.168317794799805,32.66777038574219,34.162174224853516,92.9917221069336,40.59352493286133,0.5692519545555115,74.23579406738281,16.167333602905273
26.122957229614258,26.576000213623047,21.411714553833008,32.701114654541016,34.30448913574219,93.97708129882812,40.82807540893555,0.5697357058525085,74.56640625,16.209999084472656
26.393291473388672,26.76099967956543,21.264202117919922,32.887725830078125,34.54036331176758,93.4893798828125,41.10605239868164,0.5661053657531738,75.03982543945312,16.999332427978516
26.244609832763672,26.750999450683594,20.836410522460938,32.6518440246582,34.27264404296875,94.72356414794922,41.333404541015625,0.5609527826309204,74.97219848632812,17.381332397460938
25.908946990966797,26.645999908447266,20.504497528076172,32.88922119140625,34.53688049316406,94.8629150390625,40.75628662109375,0.5587652325630188,74.3860855102539,17.016666412353516
25.37729835510254,25.788999557495117,19.943954467773438,32.18903732299805,33.81234359741211,90.13518524169922,39.92559814453125,0.538592517375946,73.62710571289062,16.14533233642578
23.82515525817871,24.723499298095703,19.523530960083008,30.47963523864746,32.04827880859375,85.65630340576172,37.66088104248047,0.5218220949172974,72.32709503173828,15.38466739654541
23.23042106628418,23.168500900268555,18.579442977905273,29.34152603149414,30.758445739746094,81.70492553710938,36.4454460144043,0.5033506751060486,69.00570678710938,14.591333389282227
23.370094299316406,23.318500518798828,18.159027099609375,28.965805053710938,30.477787017822266,82.61065673828125,35.38740539550781,0.49289968609809875,67.36002349853516,14.66866683959961
24.71048355102539,25.03849983215332,18.940853118896484,31.28282928466797,32.830039978027344,86.781005859375,37.346092224121094,0.5300859808921814,69.50163269042969,14.989333152770996
25.43811798095703,25.918500900268555,19.30225944519043,31.73021125793457,33.23908233642578,89.30908966064453,38.386627197265625,0.550015926361084,70.33575439453125,16.19933319091797
25.52147674560547,25.90049934387207,19.17686653137207,31.37041473388672,32.82755661010742,90.58307647705078,38.41285705566406,0.5524463057518005,70.28314971923828,16.565332412719727
25.402076721191406,25.644500732421875,19.088361740112305,30.766775131225586,32.236873626708984,89.01048278808594,38.05436325073242,0.5463699102401733,69.83228302001953,16.604000091552734
24.266693115234375,24.82699966430664,18.527812957763672,29.74859619140625,31.328222274780273,86.82081604003906,36.56785202026367,0.5240097045898438,68.62995910644531,15.908666610717773
25.30746078491211,25.52750015258789,18.91872787475586,30.572193145751953,32.09206771850586,89.46834564208984,37.9144401550293,0.5398077964782715,69.39707946777344,16.512666702270508
24.863672256469727,25.236000061035156,19.103107452392578,30.16960334777832,31.700939178466797,87.73650360107422,38.03687286376953,0.5412662029266357,69.76815032958984,16.3713321685791
24.61586570739746,24.950000762939453,18.822839736938477,29.893409729003906,31.298364639282227,87.84598541259766,37.258644104003906,0.5286276340484619,68.85186004638672,16.1286678314209
25.300703048706055,25.87700080871582,19.398143768310547,30.588119506835938,32.04081726074219,89.11002349853516,38.377891540527344,0.5512309670448303,69.94991302490234,16.544666290283203
