ALV.DE,BAS.DE,BMW.DE,DBK.DE,DTE.DE,MBG.DE,RWE.DE,SAP.DE,SIE.DE,VOW3.DE
89.95259857177734,47.67210388183594,61.36713409423828,19.886066436767578,10.671515464782715,37.520172119140625,18.505067825317383,49.55286407470703,60.44330596923828,110.80613708496094
91.5194091796875,48.661529541015625,61.87160873413086,20.321556091308594,10.86002254486084,37.86050796508789,18.832157135009766,50.27226257324219,61.645660400390625,113.01331329345703
92.2874526977539,48.44564437866211,63.0882682800293,20.980571746826172,10.957765579223633,38.29873275756836,17.974956512451172,50.631961822509766,62.39958190917969,115.7234115600586
91.91878509521484,48.55957794189453,63.295982360839844,20.91120147705078,11.024091720581055,38.52251434326172,17.726818084716797,51.04304504394531,62.094112396240234,117.23214721679688
91.39652252197266,48.82942199707031,63.295982360839844,20.91120147705078,11.059000015258789,38.59245300292969,17.54635238647461,51.1115608215332,62.58805847167969,118.85258483886719
91.64228057861328,48.51161575317383,63.41468048095703,20.87652015686035,11.09739875793457,38.3919792175293,17.51251792907715,50.700477600097656,61.938133239746094,119.71869659423828
90.25982666015625,48.133827209472656,60.83298873901367,20.706945419311523,10.86002254486084,37.59476852416992,17.09519386291504,50.36647033691406,61.17121124267578,115.9469223022461
89.82972717285156,48.37369155883789,62.138675689697266,20.63372230529785,11.013618469238281,38.303401947021484,17.377168655395508,50.631961822509766,61.4246826171875,116.84098815917969
89.98334503173828,48.53559875488281,61.99030303955078,20.54893684387207,10.919365882873535,38.43393325805664,17.598989486694336,50.65766143798828,61.3401985168457,117.48357391357422
91.05859375,49.59097671508789,63.32565689086914,21.20024299621582,11.034564018249512,38.76028060913086,17.70425796508789,51.66823959350586,61.3466911315918,119.83045959472656
91.30436706542969,49.92078399658203,63.97850036621094,21.851552963256836,11.128816604614258,38.78358459472656,17.820810317993164,51.9765510559082,62.36709213256836,118.82463073730469
90.38270568847656,49.65694808959961,63.26630401611328,22.209964752197266,11.059000015258789,38.615753173828125,17.90727996826172,51.9765510559082,61.899139404296875,119.49520111083984
90.3212661743164,49.31513214111328,63.35533142089844,21.878530502319336,11.003146171569824,38.43393325805664,18.072704315185547,51.79669952392578,62.15909957885742,118.6570053100586
89.98334503173828,49.72890090942383,64.54232025146484,22.267772674560547,10.891440391540527,38.98872375488281,17.903518676757812,51.83952331542969,62.91301345825195,121.33915710449219
90.25982666015625,49.59696960449219,64.957763671875,22.24850082397461,10.926347732543945,39.198516845703125,17.65538215637207,52.04506301879883,63.354976654052734,124.69186401367188
90.07550811767578,50.064697265625,65.93701934814453,22.479736328125,11.11136245727539,39.52485656738281,17.54635238647461,52.18210220336914,63.354976654052734,125.72557830810547
90.87425231933594,50.10667419433594,66.26345825195312,22.383386611938477,11.045035362243652,39.61344528198242,17.820810317993164,52.86723709106445,63.692935943603516,127.76513671875
91.67302703857422,50.73630905151367,65.66995239257812,22.54910659790039,11.237031936645508,39.72998809814453,18.501310348510742,52.910057067871094,63.8944091796875,126.34024810791016
92.13384246826172,51.04212951660156,65.07646179199219,22.27547836303711,11.261469841003418,39.636749267578125,18.843435287475586,52.995704650878906,64.19988250732422,124.6080322265625
91.58085632324219,52.18146896362305,66.4711685180664,22.487443923950195,11.303359985351562,39.88383865356445,18.572742462158203,53.58663558959961,64.29737091064453,125.66969299316406
91.91878509521484,51.35994338989258,67.06466674804688,22.641597747802734,11.638481140136719,40.331398010253906,18.787044525146484,53.81787109375,64.87580871582031,126.00495910644531
92.93260192871094,51.437896728515625,67.77684783935547,22.676284790039062,11.634989738464355,40.40599060058594,18.55394172668457,54.25464630126953,64.1023941040039,126.8431396484375
91.82662200927734,51.12008285522461,65.87767028808594,22.17913246154785,11.397611618041992,39.907142639160156,18.46371078491211,53.775054931640625,63.64743423461914,123.82575225830078
92.8097152709961,51.479862213134766,67.06466674804688,22.302459716796875,11.673389434814453,41.02137756347656,18.403554916381836,54.01485061645508,63.8944091796875,125.27855682373047
92.6253890991211,52.38534164428711,67.95491027832031,22.537546157836914,11.687353134155273,41.562171936035156,18.764484405517578,54.46018600463867,64.69383239746094,126.0887680053711
92.93260192871094,52.871055603027344,68.42969512939453,22.72638702392578,11.701315879821777,41.9211540222168,18.271968841552734,54.357421875,64.64833068847656,128.4356689453125
93.11693572998047,53.05094909667969,67.86589050292969,22.637744903564453,11.746697425842285,42.023719787597656,18.3095645904541,53.97203063964844,64.7198257446289,129.74880981445312
92.5639419555664,52.409332275390625,67.48011016845703,22.502859115600586,11.460448265075684,41.35238265991211,17.8020076751709,53.612327575683594,64.38836669921875,129.24591064453125
94.5301284790039,54.25625991821289,70.83334350585938,23.077089309692383,11.729242324829102,42.92348861694336,18.031347274780273,54.59721755981445,66.35765075683594,135.3645477294922
94.92948913574219,53.968421936035156,70.35855102539062,22.888246536254883,11.952657699584961,43.19389343261719,17.911039352416992,54.64004135131836,66.42263793945312,134.8895721435547
95.54391479492188,54.28622817993164,71.1894302368164,23.219680786132812,11.973601341247559,43.40367889404297,17.711776733398438,55.41082000732422,67.20254516601562,138.43785095214844
98.27814483642578,55.617454528808594,72.76219177246094,23.82859992980957,11.998037338256836,44.65776824951172,17.88848304748535,56.08740234375,68.82735443115234,142.60073852539062
97.57154846191406,54.65800857543945,71.81260681152344,23.48945426940918,11.79905891418457,42.755653381347656,17.798248291015625,55.77052688598633,67.88497161865234,141.0640869140625
97.01856231689453,54.33420181274414,68.7857894897461,23.628196716308594,11.694334030151367,41.91648864746094,18.448671340942383,56.12165832519531,68.46990966796875,136.62181091308594
97.35649108886719,53.92643356323242,69.20122528076172,23.91338348388672,11.680368423461914,42.07499313354492,18.467466354370117,56.60983657836914,65.6102294921875,138.57752990722656
99.38411712646484,55.365604400634766,69.29025268554688,24.395118713378906,11.858404159545898,42.662418365478516,18.493785858154297,57.46625518798828,65.41524505615234,139.72303771972656
98.37033081054688,54.8379020690918,67.50977325439453,24.568544387817383,11.837458610534668,41.35238265991211,18.159177780151367,57.29496765136719,65.28526306152344,134.5543212890625
99.47628021240234,55.575469970703125,68.31098937988281,25.050277709960938,11.984074592590332,41.226505279541016,17.99751091003418,57.89445877075195,65.772705078125,137.06883239746094
99.13835906982422,54.52009582519531,67.74717712402344,24.59552001953125,11.917747497558594,40.83955001831055,18.181734085083008,56.57556915283203,64.95379638671875,136.34237670898438
98.37033081054688,54.86789321899414,69.11219787597656,24.47990608215332,11.963128089904785,41.3617057800293,18.155418395996094,56.48136520385742,64.90180206298828,135.95127868652344
98.46248626708984,55.209693908691406,68.90448760986328,24.379703521728516,11.886330604553223,41.245155334472656,18.099021911621094,56.82392501831055,65.05778503417969,136.67770385742188
99.75279235839844,56.54690933227539,70.03211975097656,24.961639404296875,12.092290878295898,42.3593864440918,18.234371185302734,57.68892288208008,65.87018585205078,139.63919067382812
99.44556427001953,55.49751663208008,69.11219787597656,24.942371368408203,11.903783798217773,41.83256530761719,17.88096046447754,57.83450698852539,65.44773864746094,138.4936981201172
100.42865753173828,55.91728973388672,68.54840850830078,25.196727752685547,11.900294303894043,42.02837371826172,18.12158203125,57.723182678222656,65.6102294921875,136.70562744140625
100.4593734741211,55.551483154296875,68.22196960449219,25.258390426635742,11.88982105255127,42.26723861694336,18.068946838378906,57.44055938720703,65.54523468017578,136.2306671142578
101.68824005126953,57.00864028930664,68.19229888916016,25.54743194580078,12.134180068969727,41.97323989868164,18.794559478759766,57.9801025390625,66.39013671875,136.73355102539062
101.59607696533203,56.367008209228516,67.2130355834961,25.385568618774414,11.980584144592285,41.4141845703125,18.65169334411621,57.680355072021484,65.74020385742188,136.5380096435547
102.11833190917969,56.97865295410156,68.96382904052734,25.4356689453125,12.106254577636719,42.06963348388672,18.783281326293945,58.32268142700195,65.93518829345703,139.47157287597656
104.26884460449219,57.99806594848633,69.6463623046875,25.505037307739258,12.210978507995605,42.72509002685547,18.805837631225586,59.13629150390625,67.23503875732422,141.48321533203125
104.14594268798828,57.500343322753906,68.9935073852539,25.58597183227539,12.2877779006958,42.49375534057617,18.843435287475586,59.20479202270508,67.36503601074219,138.94073486328125
103.4393539428711,56.87071228027344,68.34066772460938,25.223705291748047,12.207489967346191,41.8961296081543,18.850955963134766,58.913612365722656,66.61761474609375,137.71142578125
103.31647491455078,56.88270568847656,68.48904418945312,25.40483856201172,12.102761268615723,42.098548889160156,18.839677810668945,58.887916564941406,67.23503875732422,135.61598205566406
101.71894073486328,54.7779426574707,67.00531005859375,24.456783294677734,11.732731819152832,41.85757827758789,18.888551712036133,58.01436233520508,65.93518829345703,132.79415893554688
99.07689666748047,53.476707458496094,65.5215835571289,23.662879943847656,11.397611618041992,40.874393463134766,18.226850509643555,57.046600341796875,64.31037139892578,131.31338500976562
100.67443084716797,55.18570327758789,66.2931137084961,24.117639541625977,11.694334030151367,41.74672317504883,18.45619010925293,57.731754302978516,65.41524505615234,128.9665069580078
100.33649444580078,55.48552703857422,66.4711685180664,23.905675888061523,11.722259521484375,42.06481170654297,18.271968841552734,59.04207992553711,65.35026550292969,127.40190887451172
99.62989044189453,54.759952545166016,65.28418731689453,24.23325538635254,11.823495864868164,42.1660270690918,17.952394485473633,59.21335983276367,64.79780578613281,126.64755249023438
98.09381103515625,54.250247955322266,65.43256378173828,24.210132598876953,11.628007888793945,41.53948974609375,17.77945327758789,59.01638412475586,63.87491226196289,127.7092514038086
95.88186645507812,54.80192565917969,65.5512466430664,24.337308883666992,11.872366905212402,42.00698471069336,17.814783096313477,59.19623947143555,64.55734252929688,130.2237548828125
97.17217254638672,56.18711853027344,67.06466674804688,23.219680786132812,12.095781326293945,43.158851623535156,18.113134384155273,60.56651306152344,66.29264831542969,137.15264892578125
95.2367172241211,55.37159729003906,65.19515228271484,22.371826171875,11.935201644897461,42.86003494262695,18.12883758544922,59.78716278076172,65.8051986694336,134.27493286132812
93.42414855957031,53.41073989868164,63.11793518066406,21.917068481445312,11.519790649414062,41.5153923034668,17.685232162475586,58.76802444458008,63.36148452758789,128.9385528564453
93.76210021972656,53.65659713745117,62.96955871582031,22.140594482421875,11.502338409423828,41.60696029663086,17.500728607177734,58.17708969116211,63.37447738647461,129.32972717285156
95.14454650878906,55.24128723144531,63.35533142089844,22.194547653198242,11.854912757873535,42.19493865966797,17.755897521972656,58.63098907470703,64.03739929199219,128.99444580078125
92.50250244140625,53.19232940673828,63.20695495605469,21.728227615356445,11.481391906738281,41.086456298828125,17.33584976196289,57.166500091552734,62.54906463623047,127.68130493164062
94.74517059326172,53.45232009887695,61.78257751464844,21.9132137298584,11.502338409423828,40.806922912597656,17.536060333251953,56.77254867553711,62.94551086425781,126.05990600585938
94.93806457519531,53.31613540649414,62.07933044433594,21.95560646057129,11.460448265075684,41.086456298828125,17.594945907592773,57.534767150878906,61.97711944580078,128.457763671875
97.09210205078125,54.690364837646484,64.98744201660156,22.24850082397461,11.816512107849121,42.445556640625,18.2897891998291,58.16852569580078,63.11450958251953,132.45423889160156
96.03115844726562,54.18895721435547,64.86873626708984,22.410364151000977,11.771132469177246,42.440738677978516,18.258386611938477,58.22846603393555,62.880516052246094,129.77088928222656
93.55562591552734,53.17994689941406,63.11793518066406,22.20611000061035,11.589609146118164,41.29369354248047,17.850114822387695,57.397743225097656,62.29558563232422,125.91714477539062
93.33058166503906,52.474266052246094,62.25737762451172,22.186840057373047,11.17419719696045,40.65752029418945,17.418289184570312,57.22644805908203,61.45718002319336,124.51838684082031
95.38816833496094,53.78660202026367,63.844322204589844,22.468172073364258,11.362702369689941,41.722633361816406,17.496803283691406,58.09144592285156,62.62056350708008,126.08843994140625
94.48797607421875,53.223289489746094,62.25737762451172,22.38724136352539,11.156743049621582,40.98042297363281,17.253406524658203,57.79170227050781,62.315093994140625,123.14818572998047
95.67750549316406,53.76802062988281,63.081363677978516,22.34099769592285,11.477900505065918,41.6744384765625,17.002166748046875,58.25416564941406,62.70505142211914,126.94480895996094
97.73507690429688,54.708927154541016,65.4007568359375,22.8034610748291,11.823495864868164,43.07209396362305,17.36332893371582,59.14484405517578,63.68642807006836,133.1393280029297
97.5100326538086,54.4427490234375,64.97349548339844,22.85356330871582,11.840948104858398,43.23595428466797,17.50857925415039,59.256187438964844,63.7059326171875,132.7967987060547
97.99227905273438,54.46133041381836,64.30209350585938,22.861270904541016,11.88982105255127,43.36126708984375,17.610647201538086,59.43894577026367,63.8944091796875,131.59783935546875
97.73507690429688,54.41181182861328,63.966407775878906,22.76637840270996,11.692015647888184,43.23114776611328,17.693084716796875,59.19526290893555,63.790435791015625,131.28382873535156
96.22405242919922,53.254234313964844,63.23395538330078,22.24051284790039,11.361146926879883,42.633514404296875,17.194522857666016,58.56867218017578,63.07549285888672,129.22850036621094
96.64199829101562,53.761837005615234,64.02742767333984,22.41448211669922,11.569737434387207,42.9949836730957,17.253406524658203,59.30840301513672,63.86841583251953,130.9698028564453
94.39153289794922,53.38422775268555,62.898258209228516,22.149572372436523,11.569737434387207,42.20940399169922,17.155263900756836,59.28228759765625,63.283477783203125,129.5139617919922
91.78739929199219,52.121429443359375,61.46389389038086,21.679061889648438,11.253252029418945,41.10091018676758,16.692033767700195,58.647003173828125,62.250091552734375,126.17407989501953
91.69094848632812,52.0966682434082,61.494415283203125,21.548585891723633,11.253252029418945,41.32260513305664,16.64099884033203,58.82974624633789,62.51006317138672,125.80296325683594
91.78739929199219,51.50859832763672,61.15870666503906,21.872802734375,11.116586685180664,40.32014846801758,16.58211898803711,58.48164749145508,62.36058044433594,123.86183166503906
92.68758392333984,52.232852935791016,61.799598693847656,22.173297882080078,11.181323051452637,40.38762283325195,16.86083984375,58.62089538574219,63.101497650146484,124.34711456298828
92.3660888671875,51.53335952758789,61.21975326538086,22.224699020385742,11.328777313232422,39.973140716552734,16.366201400756836,58.150943756103516,62.867530822753906,124.26148223876953
92.012451171875,50.85863494873047,60.786380767822266,21.837217330932617,11.148955345153809,39.447811126708984,16.07177734375,57.70710754394531,62.120113372802734,122.12052917480469
90.30850982666016,50.060096740722656,59.43138122558594,22.616130828857422,11.098605155944824,38.69114685058594,15.777349472045898,57.132747650146484,61.56767272949219,120.32211303710938
89.85842895507812,50.04771423339844,59.84031295776367,22.04677391052246,10.800100326538086,38.96586227416992,15.573213577270508,56.41912841796875,60.94374465942383,121.40685272216797
91.43375396728516,51.384796142578125,61.52493667602539,22.517282485961914,11.033867835998535,40.24784851074219,15.989335060119629,56.82815170288086,61.905635833740234,124.43275451660156
93.00907135009766,51.86144256591797,61.799598693847656,22.651714324951172,11.120183944702148,40.78282165527344,15.883341789245605,57.454742431640625,62.087615966796875,123.7476577758789
91.62665557861328,50.883392333984375,60.98781204223633,22.497512817382812,11.080621719360352,40.55630874633789,15.683133125305176,56.92388153076172,61.229713439941406,121.83505249023438
89.85842895507812,50.202476501464844,60.1760139465332,21.912342071533203,10.807292938232422,39.64059829711914,15.396557807922363,55.923072814941406,60.02084732055664,119.1802749633789
90.11560821533203,50.10342788696289,60.02953338623047,21.896528244018555,10.81088924407959,39.905670166015625,15.369078636169434,56.30598831176758,60.22882080078125,119.77975463867188
89.56907653808594,49.97962188720703,59.21164321899414,21.884662628173828,10.92597484588623,39.3128662109375,15.24345588684082,56.14064407348633,60.03384017944336,118.38097381591797
91.20870208740234,50.66054153442383,59.74265670776367,21.49323272705078,11.080621719360352,39.35624313354492,15.353375434875488,55.78382873535156,60.807254791259766,120.03663635253906
90.08346557617188,50.09104919433594,59.65721130371094,21.1531982421875,11.033867835998535,39.32732391357422,15.37692642211914,55.688106536865234,60.78125762939453,119.89391326904297
94.19862365722656,52.3752326965332,62.44047546386719,21.904430389404297,11.62368392944336,41.197296142578125,15.734167098999023,57.6897087097168,62.82202911376953,124.40420532226562
94.5201187133789,52.771400451660156,63.69173049926758,22.212833404541016,11.75675106048584,41.804561614990234,15.639949798583984,57.99429702758789,62.7895393371582,125.71733093261719
93.90927124023438,51.9047737121582,63.020328521728516,22.208881378173828,11.706402778625488,41.3756217956543,15.946155548095703,57.5069580078125,62.37357711791992,124.68965148925781
93.9414291381836,51.657169342041016,63.29499053955078,22.509376525878906,11.7891206741333,41.597320556640625,15.651727676391602,57.43733215332031,61.983619689941406,124.83238983154297
94.19862365722656,51.47145462036133,63.17292022705078,22.798009872436523,11.71359634399414,41.741912841796875,15.6163969039917,57.150142669677734,61.80813980102539,125.2320556640625
90.75859832763672,49.490596771240234,60.60939407348633,21.47346305847168,11.260443687438965,39.91048812866211,15.227753639221191,55.36610412597656,59.845367431640625,120.97866821289062
89.82624816894531,48.79111099243164,59.92577362060547,21.31135368347168,11.112990379333496,39.34660720825195,15.141386032104492,54.478431701660156,58.72098922729492,118.75206756591797
91.85169982910156,49.942481994628906,61.34182357788086,22.359127044677734,11.224480628967285,40.532203674316406,15.180643081665039,55.37480926513672,59.546390533447266,123.46218872070312
91.17656707763672,49.348236083984375,60.548343658447266,22.37494468688965,11.148955345153809,39.99241638183594,15.934377670288086,54.8265380859375,58.96796417236328,121.86361694335938
91.04795837402344,49.3172721862793,60.365238189697266,22.280052185058594,11.073430061340332,39.88157272338867,15.471146583557129,54.356597900390625,58.831478118896484,121.4354248046875
89.15110778808594,48.283512115478516,59.364234924316406,21.62371063232422,10.803696632385254,39.53456497192383,15.106058120727539,53.59077072143555,57.986568450927734,119.72264862060547
87.44718170166016,47.082611083984375,57.31340789794922,21.113662719726562,10.663435935974121,38.397159576416016,14.921547889709473,53.33840560913086,56.595726013183594,116.86802673339844
88.7974853515625,47.52210998535156,56.20863723754883,21.27577018737793,10.778521537780762,38.136905670166016,15.043248176574707,54.295684814453125,57.25215148925781,113.81359100341797
90.91934967041016,48.66729736328125,57.36833953857422,21.67510986328125,11.213689804077148,39.0333366394043,15.231678009033203,55.45313262939453,58.50001525878906,116.29711151123047
94.1664810180664,50.567691802978516,58.106876373291016,22.56077766418457,11.778332710266113,39.9635009765625,15.632099151611328,56.4017219543457,59.82587814331055,117.49604034423828
96.03115844726562,51.44050979614258,57.966487884521484,23.312013626098633,11.904206275939941,40.25749969482422,15.863712310791016,57.620086669921875,60.94374465942383,117.49604034423828
96.96350860595703,51.725257873535156,57.783382415771484,23.48993492126465,11.997714042663574,40.161102294921875,15.58106517791748,58.00300216674805,61.03473663330078,114.64142608642578
97.5100326538086,51.935726165771484,57.09978485107422,23.72321128845215,12.109203338623047,40.14183044433594,15.569290161132812,58.516456604003906,61.10620880126953,112.98572540283203
99.34256744384766,52.52378845214844,58.43647003173828,24.118600845336914,12.303410530090332,41.00452423095703,15.812678337097168,59.77833557128906,62.03561019897461,114.69851684570312
99.1175308227539,52.26380920410156,58.33881759643555,24.05929183959961,12.209904670715332,40.69607162475586,15.526103973388672,59.52595520019531,61.990116119384766,114.1846694946289
99.69622802734375,52.771400451660156,58.35713195800781,24.43490982055664,12.310602188110352,40.9852409362793,15.600693702697754,59.84795379638672,62.43207931518555,113.24266052246094
98.05659484863281,52.22666549682617,58.07025909423828,24.22535514831543,12.119991302490234,40.99970245361328,15.219902038574219,59.003807067871094,61.84713363647461,112.75736236572266
98.6352767944336,51.21147155761719,57.45378112792969,24.300479888916016,12.116395950317383,40.609317779541016,15.078574180603027,58.15965270996094,61.24921417236328,111.61551666259766
98.89249420166016,51.298133850097656,57.18522262573242,24.490264892578125,12.184730529785156,40.34906768798828,15.047173500061035,58.36851119995117,61.15822219848633,111.38715362548828
98.21733856201172,48.96442413330078,55.93397903442383,24.245121002197266,12.119991302490234,39.46709442138672,14.862662315368652,57.8637580871582,60.54728317260742,108.36128234863281
95.35601806640625,47.60258865356445,54.37143325805664,23.284334182739258,11.763945579528809,38.450172424316406,14.564311027526855,56.366905212402344,59.364402770996094,106.30595397949219
96.48126220703125,47.850196838378906,55.042842864990234,23.67972183227539,11.861047744750977,38.96586227416992,14.607494354248047,56.671504974365234,59.85186767578125,108.93221282958984
96.4490966796875,47.85638427734375,54.61558151245117,23.928815841674805,12.00490665435791,39.07671356201172,14.580015182495117,56.680206298828125,60.10533142089844,106.3915786743164
96.70629119873047,48.03589630126953,54.84752655029297,25.18614387512207,11.817892074584961,38.87911605834961,14.792000770568848,56.976097106933594,62.4125862121582,105.59227752685547
95.87040710449219,48.62397003173828,55.7264518737793,25.32057762145996,11.832277297973633,39.226112365722656,14.878364562988281,56.79334259033203,63.3289794921875,104.13642883300781
97.63864135742188,49.01395797729492,56.19032287597656,25.29290008544922,12.191922187805176,39.577938079833984,14.992210388183594,57.150142669677734,64.16738891601562,105.33537292480469
98.37808990478516,49.063480377197266,55.4700927734375,24.640512466430664,12.23867416381836,39.71288299560547,14.913698196411133,57.39382553100586,64.08939361572266,104.90719604492188
99.53546905517578,50.251991271972656,56.745758056640625,24.834251403808594,12.436479568481445,40.768367767333984,15.1727933883667,58.124839782714844,65.05778503417969,107.70470428466797
99.66407775878906,50.4315185546875,56.263580322265625,24.59306526184082,12.220691680908203,40.46473693847656,15.125683784484863,57.90726852416992,65.1227798461914,107.07667541503906
98.5388412475586,50.30769729614258,56.69082260131836,24.324199676513672,12.130782127380371,40.38762283325195,15.086429595947266,57.03701400756836,64.46634674072266,107.99015808105469
101.14295959472656,50.920528411865234,57.00822067260742,24.403278350830078,12.371746063232422,40.614139556884766,15.129611015319824,57.76803207397461,65.57772064208984,108.96073150634766
99.24613189697266,49.261558532714844,54.57896041870117,23.913002014160156,12.256658554077148,38.5224609375,14.627120018005371,56.47134017944336,63.660438537597656,104.93573760986328
96.64199829101562,47.44164276123047,52.54643630981445,22.908716201782227,11.810698509216309,36.64767074584961,14.34447193145752,55.04410934448242,61.860137939453125,101.51018524169922
98.08875274658203,47.472591400146484,52.60747528076172,23.205257415771484,11.904206275939941,37.1103515625,13.20994758605957,55.21816635131836,62.35408401489258,101.88127136230469
98.02442932128906,47.22499084472656,52.583065032958984,22.8968563079834,11.80710220336914,37.091068267822266,12.895893096923828,55.00930404663086,62.0421142578125,102.10965728759766
97.79940032958984,46.884521484375,52.87602996826172,22.76637840270996,11.688420295715332,36.79225540161133,12.793825149536133,54.870059967041016,61.827640533447266,101.5958251953125
98.08875274658203,46.618343353271484,52.41216278076172,22.73474884033203,11.681227684020996,36.53200149536133,12.373775482177734,54.8265380859375,61.56767272949219,100.7965316772461
96.28837585449219,45.34935760498047,51.19143295288086,22.34331703186035,11.386320114135742,35.582557678222656,12.008687019348145,54.617679595947266,59.92335510253906,98.91248321533203
92.91264343261719,44.21036148071289,50.050045013427734,21.67510986328125,10.979923248291016,34.91263961791992,11.985132217407227,53.74741744995117,58.81197738647461,96.77151489257812
89.95486450195312,42.8732795715332,48.908653259277344,20.931779861450195,10.713786125183105,33.915000915527344,11.41983413696289,52.180946350097656,57.4536247253418,95.31565856933594
85.96829986572266,41.11526107788086,46.95549392700195,19.472803115844727,10.098794937133789,32.32937240600586,10.379524230957031,49.5179443359375,54.65243911743164,91.17646789550781
89.79410552978516,43.04042053222656,49.94017791748047,20.686643600463867,10.74615478515625,34.19934844970703,10.882013320922852,52.45072937011719,56.60222244262695,96.54315185546875
89.27972412109375,42.600914001464844,49.20773696899414,20.350563049316406,10.598699569702148,33.80415344238281,10.622917175292969,50.72761154174805,56.21226119995117,96.08641815185547
91.24085235595703,44.34654998779297,50.62989044189453,21.042490005493164,11.030271530151367,35.042762756347656,11.019412994384766,52.2331657409668,57.434120178222656,98.31299591064453
91.24085235595703,44.49510955810547,50.62379455566406,20.856658935546875,10.94395923614502,34.91746139526367,11.00370979309082,52.36370086669922,57.66160583496094,97.82771301269531
91.46591186523438,44.457969665527344,50.184322357177734,20.7775821685791,10.965537071228027,34.53671646118164,10.516923904418945,52.20705795288086,57.49262237548828,96.77151489257812
89.3118667602539,43.30659484863281,48.890342712402344,20.23194694519043,10.667032241821289,33.69329833984375,10.289234161376953,51.09311294555664,56.43973922729492,93.83126831054688
90.11560821533203,43.597537994384766,48.55464172363281,20.24380874633789,10.86843204498291,33.58245086669922,10.124356269836426,50.814632415771484,56.667213439941406,93.0605239868164
92.81620025634766,44.16084289550781,50.147708892822266,20.955507278442383,11.2676362991333,34.739139556884766,10.438409805297852,52.067813873291016,57.54462814331055,95.17293548583984
89.98701477050781,43.077552795410156,49.024627685546875,20.109376907348633,11.120183944702148,34.01139450073242,9.888813972473145,50.66669464111328,55.932796478271484,92.60377502441406
90.40496063232422,43.27564239501953,49.40305709838867,20.180545806884766,11.253252029418945,34.44032287597656,9.869185447692871,50.875553131103516,56.0562858581543,92.91778564453125
